id,title,description,status,value_amount,value_currency,main_ocid,main_id
21798,CELESTE HOLDINGS,EME,active,12237189.0,ZAR,ocds-9t57fa-63069,ocds-9t57fa-63069-2023-08-11T00:00:00Z
21793,MAFOKO JJ TRADING ENTERPRISE,EME,active,8311268.0,ZAR,ocds-9t57fa-63109,ocds-9t57fa-63109-2023-08-11T00:00:00Z
30457, (AMAGWALA TRADING),EME,active,4357621.0,ZAR,ocds-9t57fa-63122,ocds-9t57fa-63122-2023-08-11T00:00:00Z
21818,MASHEKEFULA ENTERPRISE,EME,active,1652114.0,ZAR,ocds-9t57fa-63153,ocds-9t57fa-63153-2023-08-11T00:00:00Z
23728,MOGATLADI TRADING ENTERPRISE,EME,active,1223697.0,ZAR,ocds-9t57fa-63226,ocds-9t57fa-63226-2023-08-11T00:00:00Z
20971,KINGSHIP MANAGEMENT SERVICES AND SUPPLIERS,EME,active,354829.0,ZAR,ocds-9t57fa-63900,ocds-9t57fa-63900-2023-08-18T00:00:00Z
30884, (IX ENGINEERS),EME,active,3508602.0,ZAR,ocds-9t57fa-63940,ocds-9t57fa-63940-2023-08-18T00:00:00Z
28232, (EMPIRE AFRIKA GROUP),EME,active,254000.0,ZAR,ocds-9t57fa-63966,ocds-9t57fa-63966-2023-08-18T00:00:00Z
55879,SMEC SOUTH AFRICA,EME,active,25844520.0,ZAR,ocds-9t57fa-64091,ocds-9t57fa-64091-2023-08-18T00:00:00Z
30544, (LIS Consulting Services and Projects),EME,active,303500.0,ZAR,ocds-9t57fa-64101,ocds-9t57fa-64101-2023-08-18T00:00:00Z
29207, (RUMDEL CONSTRUCTION (KZN)),EME,active,339554621.0,ZAR,ocds-9t57fa-64106,ocds-9t57fa-64106-2023-08-18T00:00:00Z
38063, (QINISA CONSTRUCTION GAUTENG),EME,active,28389820730.0,ZAR,ocds-9t57fa-64574,ocds-9t57fa-64574-2023-08-24T00:00:00Z
23232,AKILI IT SERVICES,EME,active,392610.0,ZAR,ocds-9t57fa-64580,ocds-9t57fa-64580-2023-08-25T00:00:00Z
21635,Tafadzwa Consulting,EME,active,0.0,ZAR,ocds-9t57fa-64585,ocds-9t57fa-64585-2023-08-24T00:00:00Z
19112,NSIBANDOS TRADING,EME,active,9377590.0,ZAR,ocds-9t57fa-64739,ocds-9t57fa-64739-2023-08-25T00:00:00Z
27069, (SENALA TRADING),EME,active,991372.0,ZAR,ocds-9t57fa-64765,ocds-9t57fa-64765-2023-08-25T00:00:00Z
15509,NEW WORLD ELECTRICAL,EME,active,250000.0,ZAR,ocds-9t57fa-64825,ocds-9t57fa-64825-2023-06-15T00:00:00Z
17332,ELDNA SECURITY SERVICES ,EME,active,0,ZAR,ocds-9t57fa-64874,ocds-9t57fa-64874-2023-08-25T00:00:00Z
19012,Mlasimbi Primary Co-Operative Limited,EME,active,6800.0,ZAR,ocds-9t57fa-64891,ocds-9t57fa-64891-2023-08-25T00:00:00Z
39252, (KUFANIKIWA CONSULTING),EME,active,11855149142.0,ZAR,ocds-9t57fa-64937,ocds-9t57fa-64937-2023-08-25T00:00:00Z
15566,Mountain of Thorns Group,EME,active,250100.0,ZAR,ocds-9t57fa-65132,ocds-9t57fa-65132-2023-05-05T00:00:00Z
36833, (COR SPRINGS),GEN,active,23287500.0,ZAR,ocds-9t57fa-65631,ocds-9t57fa-65631-2023-09-01T00:00:00Z
20226,Zondu Analytical Equipment and Services,EME,active,1944302.0,ZAR,ocds-9t57fa-65693,ocds-9t57fa-65693-2023-09-01T00:00:00Z
39608, (RATSEANE MAINTENANCE AND SUPPLY),EME,active,10.0,ZAR,ocds-9t57fa-66100,ocds-9t57fa-66100-2023-09-08T00:00:00Z
47433, G NAIDOO CLEANING CONTRACTORS (WESTERN CAPE),QSE,active,143384587.0,ZAR,ocds-9t57fa-66393,ocds-9t57fa-66393-2023-09-08T00:00:00Z
19645,HUMAN SCALE PRINTERS,EME,active,886401.0,ZAR,ocds-9t57fa-66394,ocds-9t57fa-66394-2023-09-08T00:00:00Z
26074, (INGWETELE WIRELESS),EME,active,708717.0,ZAR,ocds-9t57fa-66473,ocds-9t57fa-66473-2023-09-08T00:00:00Z
29098, (ZEELWA TRADING),EME,active,488328.0,ZAR,ocds-9t57fa-66511,ocds-9t57fa-66511-2023-09-08T00:00:00Z
36376, (BAKONE CONSULTING ENGINEERS),EME,active,142890088.0,ZAR,ocds-9t57fa-66582,ocds-9t57fa-66582-2023-09-08T00:00:00Z
32645, (METROX ENTERPRISE AND CLEANING SERVICES),EME,active,5178216.0,ZAR,ocds-9t57fa-67235,ocds-9t57fa-67235-2023-09-15T00:00:00Z
37581, (EUROPA TECHNOLOGIES),EME,active,11712160.0,ZAR,ocds-9t57fa-67239,ocds-9t57fa-67239-2023-09-15T00:00:00Z
23984,THANDUBANTU CARPENTRY AND MAINTENANCE,EME,active,1000000.0,ZAR,ocds-9t57fa-67262,ocds-9t57fa-67262-2023-09-15T00:00:00Z
38951, (THINK ABOUT TRADING ENTERPRISE),EME,active,491895250.0,ZAR,ocds-9t57fa-67444,ocds-9t57fa-67444-2023-09-15T00:00:00Z
25719, (MR6 SECURITY SERVICES),EME,active,1073402.0,ZAR,ocds-9t57fa-67460,ocds-9t57fa-67460-2023-09-15T00:00:00Z
36331, (INDUSTRIES EDUCATION AND TRAINING INSTITUTE),EME,active,45000000.0,ZAR,ocds-9t57fa-68109,ocds-9t57fa-68109-2023-09-22T00:00:00Z
43173, (VHUSO GENERAL TRADING),EME,active,411672177.0,ZAR,ocds-9t57fa-68153,ocds-9t57fa-68153-2023-09-22T00:00:00Z
35645, (HESMAN CONSTRUCTION),EME,active,1576500.0,ZAR,ocds-9t57fa-68155,ocds-9t57fa-68155-2023-09-22T00:00:00Z
19949,SAGE WISE 1221,EME,active,2245387478.0,ZAR,ocds-9t57fa-68160,ocds-9t57fa-68160-2023-09-22T00:00:00Z
45612, (MANTK IT SOLUTION),EME,active,25977999.0,ZAR,ocds-9t57fa-68193,ocds-9t57fa-68193-2023-09-22T00:00:00Z
27824, (SOARING SUMMITS GROUP),GEN,active,201401747.0,ZAR,ocds-9t57fa-68199,ocds-9t57fa-68199-2023-09-22T00:00:00Z
27563, (TLR TECHNOLOGIES AND PROJECTS),EME,active,405005.0,ZAR,ocds-9t57fa-68257,ocds-9t57fa-68257-2023-09-22T00:00:00Z
21492,SAB AND T CHARTERED ACCOUNTANTS,GEN,active,85794048.0,ZAR,ocds-9t57fa-68280,ocds-9t57fa-68280-2023-09-22T00:00:00Z
21979,MASHELENI TRADING AND PROJECTS,GEN,active,37436242.0,ZAR,ocds-9t57fa-68294,ocds-9t57fa-68294-2023-09-22T00:00:00Z
21715,Capstone 1248,EME,active,2499000.0,ZAR,ocds-9t57fa-68780,ocds-9t57fa-68780-2023-09-29T00:00:00Z
23376,JOHNBAK SOLUTIONS,EME,active,2918654.0,ZAR,ocds-9t57fa-68870,ocds-9t57fa-68870-2023-09-29T00:00:00Z
25815, (SEA TECHNOLOGY SERVICES),QSE,active,36717906.0,ZAR,ocds-9t57fa-68905,ocds-9t57fa-68905-2023-09-29T00:00:00Z
17349,MULTILEAD CONSULTING SERVICES,EME,active,269545.0,ZAR,ocds-9t57fa-69371,ocds-9t57fa-69371-2023-08-11T00:00:00Z
17356,PINNACLE HYGIENE AND PEST CONTROL,EME,active,702011.0,ZAR,ocds-9t57fa-69397,ocds-9t57fa-69397-2023-04-28T00:00:00Z
24791,NEMAI CONSULTING,QSE,active,4469830.0,ZAR,ocds-9t57fa-69476,ocds-9t57fa-69476-2023-10-05T00:00:00Z
23267,HEALTH ADVANCE INSTITUTE,GEN,active,10978866.0,ZAR,ocds-9t57fa-69502,ocds-9t57fa-69502-2023-10-06T00:00:00Z
19080,REN FORM LITHO,EME,active,1000000.0,ZAR,ocds-9t57fa-69527,ocds-9t57fa-69527-2023-10-06T00:00:00Z
20621,SPHE NOXOLO TRADING AND PROJECTS,EME,active,3669584.0,ZAR,ocds-9t57fa-69552,ocds-9t57fa-69552-2023-10-06T00:00:00Z
32158, (EKURHULENI ARTISANS AND SKILLS TRAINING CENTRE),EME,active,6000000.0,ZAR,ocds-9t57fa-69569,ocds-9t57fa-69569-2023-10-06T00:00:00Z
24848,A E T SECURITY SERVICES,QSE,active,8277997.0,ZAR,ocds-9t57fa-69620,ocds-9t57fa-69620-2023-10-06T00:00:00Z
19678,EMERGENCY AFRICAN SERVICES,QSE,active,92367.0,ZAR,ocds-9t57fa-69619,ocds-9t57fa-69619-2023-10-06T00:00:00Z
45339, (TYEKS SECURITY SERVICES),EME,active,2603611831.0,ZAR,ocds-9t57fa-69658,ocds-9t57fa-69658-2023-10-06T00:00:00Z
17586,METRO COMPUTER SERVICES,EME,active,0,ZAR,ocds-9t57fa-70017,ocds-9t57fa-70017-2023-04-28T00:00:00Z
21242,Ifalami Holdings,EME,active,128489.0,ZAR,ocds-9t57fa-70125,ocds-9t57fa-70125-2023-10-13T00:00:00Z
26370, (BULELA CIVILS),QSE,active,3348871.0,ZAR,ocds-9t57fa-70274,ocds-9t57fa-70274-2023-10-13T00:00:00Z
19948,KLIFTON CAPITAL,EME,active,810000.0,ZAR,ocds-9t57fa-70336,ocds-9t57fa-70336-2023-10-13T00:00:00Z
22696,Mont Projects,EME,active,454250.0,ZAR,ocds-9t57fa-70385,ocds-9t57fa-70385-2023-10-13T00:00:00Z
24591,DLAMINDLOVU CONSULTING ENGINEERS AND PROJECT MANAGERS,EME,active,2030700.0,ZAR,ocds-9t57fa-71044,ocds-9t57fa-71044-2023-10-20T00:00:00Z
22889,NIMBLE CREDIT SOLUTIONS 1,EME,active,0.0,ZAR,ocds-9t57fa-71065,ocds-9t57fa-71065-2023-10-20T00:00:00Z
22714,NIMBLE CREDIT SOLUTIONS 1,EME,active,0.0,ZAR,ocds-9t57fa-71116,ocds-9t57fa-71116-2023-10-20T00:00:00Z
29989, (TSEBO SOLUTIONS GROUP),EME,active,1373374.0,ZAR,ocds-9t57fa-71201,ocds-9t57fa-71201-2023-10-20T00:00:00Z
43581, (ASTRA TRAVEL),EME,active,10.0,ZAR,ocds-9t57fa-71205,ocds-9t57fa-71205-2023-10-20T00:00:00Z
20326,LELANI HILDA RAUTENBACH ,EME,active,97500.0,ZAR,ocds-9t57fa-71273,ocds-9t57fa-71273-2023-10-20T00:00:00Z
18285,Cyberflare,EME,active,298943.0,ZAR,ocds-9t57fa-71543,ocds-9t57fa-71543-2023-08-25T00:00:00Z
18287,Ngosha Investments,EME,active,295350.0,ZAR,ocds-9t57fa-71547,ocds-9t57fa-71547-2023-08-25T00:00:00Z
23751,MORATWE CONSULTANTS,EME,active,7335850.0,ZAR,ocds-9t57fa-71919,ocds-9t57fa-71919-2023-10-27T00:00:00Z
26109, (POINT CARAVAN RESORT),EME,active,18085713.0,ZAR,ocds-9t57fa-71946,ocds-9t57fa-71946-2023-10-27T00:00:00Z
24909,CPG SERVICE AND SUPPLIES,EME,active,3821452.0,ZAR,ocds-9t57fa-72035,ocds-9t57fa-72035-2023-10-27T00:00:00Z
24809,TJDynamic Development Practices,EME,active,1114348.0,ZAR,ocds-9t57fa-72036,ocds-9t57fa-72036-2023-10-27T00:00:00Z
32619, (MARY REYNOLDS AGENCY SERVICES),QSE,active,4543.0,ZAR,ocds-9t57fa-72061,ocds-9t57fa-72061-2023-10-27T00:00:00Z
21592,SA INDUSTRIAL SUPPLIES,EME,active,91355.0,ZAR,ocds-9t57fa-72612,ocds-9t57fa-72612-2023-11-03T00:00:00Z
34610, (EVENIAS TRADING),EME,active,47200000.0,ZAR,ocds-9t57fa-72721,ocds-9t57fa-72721-2023-11-03T00:00:00Z
26124, (BUSINESS CONNEXION),EME,active,1483986.0,ZAR,ocds-9t57fa-73203,ocds-9t57fa-73203-2023-11-10T00:00:00Z
28208, (ZOIA CONSULTING),EME,active,10000000.0,ZAR,ocds-9t57fa-73418,ocds-9t57fa-73418-2023-11-10T00:00:00Z
23712,MDL ENGINEERING COMPANY,EME,active,2000000.0,ZAR,ocds-9t57fa-73463,ocds-9t57fa-73463-2023-11-10T00:00:00Z
27758, (VE RETICULATION),GEN,active,7966981.0,ZAR,ocds-9t57fa-73479,ocds-9t57fa-73479-2023-11-10T00:00:00Z
36764, (TIESPRO 51),EME,active,48731250.0,ZAR,ocds-9t57fa-73490,ocds-9t57fa-73490-2023-11-10T00:00:00Z
20324,LTC Holding,EME,active,472500.0,ZAR,ocds-9t57fa-73496,ocds-9t57fa-73496-2023-11-10T00:00:00Z
29077, (TRU TRU TRADING),GEN,active,1.0,ZAR,ocds-9t57fa-73511,ocds-9t57fa-73511-2023-11-10T00:00:00Z
36769, (NCADI RISK AND SOLUTIONS),EME,active,23800000.0,ZAR,ocds-9t57fa-73518,ocds-9t57fa-73518-2023-11-10T00:00:00Z
22241,COSY ROCK TRADING,EME,active,183702278.0,ZAR,ocds-9t57fa-73618,ocds-9t57fa-73618-2023-11-10T00:00:00Z
25134,MUNACHI,EME,active,12650000.0,ZAR,ocds-9t57fa-73639,ocds-9t57fa-73639-2023-11-10T00:00:00Z
39920, (MY GRANNY GENERAL TRADING),GEN,active,446867825.0,ZAR,ocds-9t57fa-73649,ocds-9t57fa-73649-2023-11-10T00:00:00Z
27345, (SIMPHIWE SECURITY CONSULTING),EME,active,551425.0,ZAR,ocds-9t57fa-73658,ocds-9t57fa-73658-2023-11-10T00:00:00Z
22703,SEAMO INVESTMENTS 47,EME,active,0,ZAR,ocds-9t57fa-74290,ocds-9t57fa-74290-2023-11-17T00:00:00Z
29642, (ZAMA DUNGA BUSINESS ENTERPRISE),EME,active,12854608.0,ZAR,ocds-9t57fa-74402,ocds-9t57fa-74402-2023-11-17T00:00:00Z
34713, (MADZHIVI PROJECT AND TRADING),EME,active,315100.0,ZAR,ocds-9t57fa-74436,ocds-9t57fa-74436-2023-11-17T00:00:00Z
25073,MAKSURE FINANCIAL HOLDINGS,EME,active,200000.0,ZAR,ocds-9t57fa-74576,ocds-9t57fa-74576-2023-11-17T00:00:00Z
37041, (SPLITT BAR AGENCIES),GEN,active,250623468.0,ZAR,ocds-9t57fa-75099,ocds-9t57fa-75099-2023-11-23T00:00:00Z
36749, (SIZABONKE CIVILS),EME,active,257500000.0,ZAR,ocds-9t57fa-75146,ocds-9t57fa-75146-2023-11-23T00:00:00Z
30053, (AZRA SOLUTIONS),QSE,active,1658423.0,ZAR,ocds-9t57fa-75256,ocds-9t57fa-75256-2023-11-24T00:00:00Z
27377, (MEDIA HOST),EME,active,17535973.0,ZAR,ocds-9t57fa-75273,ocds-9t57fa-75273-2023-11-24T00:00:00Z
25561, (AVUMILE BUSINESS INVESTMENTS),EME,active,2751677750.0,ZAR,ocds-9t57fa-75381,ocds-9t57fa-75381-2023-11-24T00:00:00Z
25710, (WILLVEST TWENTY THREE),EME,active,2795402.0,ZAR,ocds-9t57fa-76067,ocds-9t57fa-76067-2023-12-01T00:00:00Z
24953,HENNIE MULLER,EME,active,2114323.0,ZAR,ocds-9t57fa-76102,ocds-9t57fa-76102-2023-12-01T00:00:00Z
27287, (ENVIROCARB CONSULTING),EME,active,3001295.0,ZAR,ocds-9t57fa-76161,ocds-9t57fa-76161-2023-12-01T00:00:00Z
28565, (SAB AND T PROPERTIES),QSE,active,4660302.0,ZAR,ocds-9t57fa-76231,ocds-9t57fa-76231-2023-12-01T00:00:00Z
31995, (B S E DISTRIBUTORS),EME,active,5010281.0,ZAR,ocds-9t57fa-76496,ocds-9t57fa-76496-2023-12-08T00:00:00Z
43175, (KEILAKE INVESTMENTS),EME,active,3573555523.0,ZAR,ocds-9t57fa-76770,ocds-9t57fa-76770-2023-12-08T00:00:00Z
39233, (SIBONIMBALI GROUP),EME,active,68925976.0,ZAR,ocds-9t57fa-76800,ocds-9t57fa-76800-2023-12-08T00:00:00Z
30496, (TRAVEL WITH FLAIR CAPE TOWN),QSE,active,514740.0,ZAR,ocds-9t57fa-76903,ocds-9t57fa-76903-2023-12-08T00:00:00Z
27353, (FIRST TECHNOLOGY WESTERN CAPE),GEN,active,12744520.0,ZAR,ocds-9t57fa-77303,ocds-9t57fa-77303-2023-12-14T00:00:00Z
20661,LAWULA SYSTEMS,EME,active,169929.0,ZAR,ocds-9t57fa-77705,ocds-9t57fa-77705-2023-11-10T00:00:00Z
34513, (ROSEDEW INVESTMENTS),EME,active,4354468179.0,ZAR,ocds-9t57fa-78324,ocds-9t57fa-78324-2023-10-13T00:00:00Z
21631,C-PAC PUMPS & VALVES,EME,active,129375.0,ZAR,ocds-9t57fa-79165,ocds-9t57fa-79165-2023-07-21T00:00:00Z
22105,BAKERY INCUBATION CENTRE OF SOUTH AFRICA,EME,active,219971.0,ZAR,ocds-9t57fa-80254,ocds-9t57fa-80254-2023-09-15T00:00:00Z
23526,GOLDEN MILLENIUM TRADING,EME,active,247250.0,ZAR,ocds-9t57fa-82440,ocds-9t57fa-82440-2023-07-07T00:00:00Z
25790, (CCG SYSTEMS),GEN,active,149931.0,ZAR,ocds-9t57fa-85264,ocds-9t57fa-85264-2023-09-15T00:00:00Z
28667, (ZIBSIPRO),EME,active,34430200.0,ZAR,ocds-9t57fa-90723,ocds-9t57fa-90723-2023-04-06T00:00:00Z
59701,SERVEST,EME,active,7850880.0,ZAR,ocds-9t57fa-143807,ocds-9t57fa-143807-2023-09-15T00:00:00Z
12327,NDUMASEKHO PROJECTS,EME,active,0,ZAR,ocds-9t57fa-45316,ocds-9t57fa-45316-2023-01-28T00:00:00Z
10058,NTG SOLUTIONS,EME,active,0.0,ZAR,ocds-9t57fa-46110,ocds-9t57fa-46110-2023-02-10T00:00:00Z
10055,MALOME BUSINESS ENTERPRISE,EME,active,0.0,ZAR,ocds-9t57fa-46222,ocds-9t57fa-46222-2023-02-10T00:00:00Z
10059,VENAQUA HOLDINGS,EME,active,0.0,ZAR,ocds-9t57fa-46224,ocds-9t57fa-46224-2023-02-10T00:00:00Z
12064,Juluka Construction and Projects,EME,active,4149058.0,ZAR,ocds-9t57fa-46698,ocds-9t57fa-46698-2023-02-17T00:00:00Z
12072,Crystal Sparkle Trading 98,EME,active,3313366.0,ZAR,ocds-9t57fa-46722,ocds-9t57fa-46722-2023-02-17T00:00:00Z
14214,Colley's Control Services,QSE,active,0,ZAR,ocds-9t57fa-46790,ocds-9t57fa-46790-2023-02-17T00:00:00Z
13781,AQUATICO SCIENTIFIC,GEN,active,0,ZAR,ocds-9t57fa-47466,ocds-9t57fa-47466-2023-02-25T00:00:00Z
10604,GLE Interiors ,EME,active,0.0,ZAR,ocds-9t57fa-47574,ocds-9t57fa-47574-2023-02-25T00:00:00Z
8864,Lufuno and Delphinah Projects,EME,active,0.0,ZAR,ocds-9t57fa-47856,ocds-9t57fa-47856-2023-01-27T00:00:00Z
18328,Take Note Trading 661,EME,active,37000000.0,ZAR,ocds-9t57fa-48053,ocds-9t57fa-48053-2023-03-03T00:00:00Z
19334,FIRST TECHNOLOGY WESTERN CAPE,GEN,active,1837702.0,ZAR,ocds-9t57fa-48727,ocds-9t57fa-48727-2023-03-10T00:00:00Z
24256,LETHOKO INTERNATIONAL GROUP,EME,active,1078470.0,ZAR,ocds-9t57fa-48862,ocds-9t57fa-48862-2023-03-11T00:00:00Z
18272,Agnes Nobantu Trading ,GEN,active,225275628.0,ZAR,ocds-9t57fa-48887,ocds-9t57fa-48887-2023-03-10T00:00:00Z
12784,TIRO CIVILS AND BUILDING CONTRACTORS,EME,active,0,ZAR,ocds-9t57fa-48891,ocds-9t57fa-48891-2023-03-10T00:00:00Z
13092,Lathitha Development Agency,EME,active,0,ZAR,ocds-9t57fa-48929,ocds-9t57fa-48929-2023-03-10T00:00:00Z
15275,NOLADA 8,EME,active,0,ZAR,ocds-9t57fa-49540,ocds-9t57fa-49540-2023-03-17T00:00:00Z
19541,ZIMBIWE INSELE TRADING ENTERPRISE,EME,active,2231672.0,ZAR,ocds-9t57fa-50186,ocds-9t57fa-50186-2023-03-24T00:00:00Z
28197, (ER GROUP),EME,active,132066.0,ZAR,ocds-9t57fa-50237,ocds-9t57fa-50237-2023-03-24T00:00:00Z
16242,TIKEDI HOLDINGS,EME,active,0,ZAR,ocds-9t57fa-50264,ocds-9t57fa-50264-2023-03-25T00:00:00Z
13700,Tiro Civils and Building Contractors,EME,active,4999760.0,ZAR,ocds-9t57fa-50786,ocds-9t57fa-50786-2023-03-30T00:00:00Z
17201,Recadi Technologies,EME,active,784615.1,ZAR,ocds-9t57fa-50874,ocds-9t57fa-50874-2023-03-31T00:00:00Z
12847,JONGINKOSI TRADING AND PROJECTS,EME,active,0,ZAR,ocds-9t57fa-50978,ocds-9t57fa-50978-2023-03-31T00:00:00Z
11678,Elephan-TE Trading,EME,active,932191.68,ZAR,ocds-9t57fa-51019,ocds-9t57fa-51019-2023-03-31T00:00:00Z
12875,LINDIYOLISE,EME,active,1000000.0,ZAR,ocds-9t57fa-51938,ocds-9t57fa-51938-2023-04-14T00:00:00Z
28078, (WANGANAE TRADING ENTERPRISE),EME,active,1098302.0,ZAR,ocds-9t57fa-52481,ocds-9t57fa-52481-2023-04-21T00:00:00Z
14227,MP Thwalas Projects ,EME,active,0,ZAR,ocds-9t57fa-52594,ocds-9t57fa-52594-2023-04-22T00:00:00Z
17714,MAFOKO SECURITY PATROLS,EME,active,0,ZAR,ocds-9t57fa-52877,ocds-9t57fa-52877-2023-04-28T00:00:00Z
13514,Wosa Nawe Trading 11,EME,active,549674.0,ZAR,ocds-9t57fa-53404,ocds-9t57fa-53404-2023-05-05T00:00:00Z
14187,CEOC GROUP,GEN,active,851000.0,ZAR,ocds-9t57fa-53439,ocds-9t57fa-53439-2023-05-05T00:00:00Z
12033,INTSIMANGO ENTERPRISE,EME,active,676300.0,ZAR,ocds-9t57fa-53540,ocds-9t57fa-53540-2023-05-05T00:00:00Z
31179, (HCPM TRADING),EME,active,200000.0,ZAR,ocds-9t57fa-53580,ocds-9t57fa-53580-2023-05-06T00:00:00Z
43748, FLAT,GEN,active,21220335.0,ZAR,ocds-9t57fa-53587,ocds-9t57fa-53587-2023-05-06T00:00:00Z
14949,SPINNINGYOURWEB,EME,active,0,ZAR,ocds-9t57fa-54085,ocds-9t57fa-54085-2023-05-12T00:00:00Z
15473,Khanyisile Group ,EME,active,0,ZAR,ocds-9t57fa-54144,ocds-9t57fa-54144-2023-05-12T00:00:00Z
17188,MAGAMVE MANAGEMENT SERVICES,EME,active,0,ZAR,ocds-9t57fa-54184,ocds-9t57fa-54184-2023-05-12T00:00:00Z
18619,GABRIEL FRANCOIS HUGO,EME,active,42156.0,ZAR,ocds-9t57fa-54736,ocds-9t57fa-54736-2023-05-19T00:00:00Z
30799, (ARCHICON SA),EME,active,484937.0,ZAR,ocds-9t57fa-55546,ocds-9t57fa-55546-2023-05-26T00:00:00Z
13908,Frainah's Consulting and projects,EME,active,0,ZAR,ocds-9t57fa-56991,ocds-9t57fa-56991-2023-06-09T00:00:00Z
24852,INYATHI ENVIRONMENTAL TECHNOLOGIES,EME,active,19369669.0,ZAR,ocds-9t57fa-56995,ocds-9t57fa-56995-2023-06-09T00:00:00Z
15585,MUNEX CONSULTING,EME,active,0,ZAR,ocds-9t57fa-57107,ocds-9t57fa-57107-2023-06-09T00:00:00Z
21899,SHAWN AND EZZY,EME,active,2585724.0,ZAR,ocds-9t57fa-57480,ocds-9t57fa-57480-2023-06-15T00:00:00Z
21906,INTUBAYOLUNTU PROJECT AND CONSTRUCTION,EME,active,3609850.0,ZAR,ocds-9t57fa-57501,ocds-9t57fa-57501-2023-06-15T00:00:00Z
25027,EMABHELENI KASOMPISI PROJECTS,EME,active,3495006.0,ZAR,ocds-9t57fa-58280,ocds-9t57fa-58280-2023-06-23T00:00:00Z
30583, (AMK BUSINESS ENTERPRISE),EME,active,4106271.0,ZAR,ocds-9t57fa-59562,ocds-9t57fa-59562-2023-07-07T00:00:00Z
27024, (QCK LEZMIN 4867),EME,active,15803875.0,ZAR,ocds-9t57fa-59614,ocds-9t57fa-59614-2023-07-07T00:00:00Z
24794,CFAO MOBILITY,EME,active,716628.0,ZAR,ocds-9t57fa-59669,ocds-9t57fa-59669-2023-07-07T00:00:00Z
20520,"Ultipa, Inc.",EME,active,51357285.0,ZAR,ocds-9t57fa-59701,ocds-9t57fa-59701-2023-07-07T00:00:00Z
16239,ARJO HUNTLEIGH SOUTH AFRICA,EME,active,2869020.0,ZAR,ocds-9t57fa-60270,ocds-9t57fa-60270-2023-07-14T00:00:00Z
20480,MASAKHANE TRAINING AND CONSULTANT,EME,active,943050.0,ZAR,ocds-9t57fa-60351,ocds-9t57fa-60351-2023-07-15T00:00:00Z
25212,NIDGE HOLDINGS,EME,active,2350880.0,ZAR,ocds-9t57fa-60895,ocds-9t57fa-60895-2023-07-21T00:00:00Z
16221,MEDIA24,QSE,active,0,ZAR,ocds-9t57fa-60957,ocds-9t57fa-60957-2023-07-21T00:00:00Z
26123, (NKUSI IT SPECIALIZED SERVICES),EME,active,6248942663.0,ZAR,ocds-9t57fa-61120,ocds-9t57fa-61120-2023-07-28T00:00:00Z
22757,Tikedi Holdings,EME,active,2979933.0,ZAR,ocds-9t57fa-61442,ocds-9t57fa-61442-2023-07-28T00:00:00Z
16595,WE RENDER,EME,active,0,ZAR,ocds-9t57fa-61679,ocds-9t57fa-61679-2023-02-03T00:00:00Z
19683,VALOSTAR 159,EME,active,17250285.0,ZAR,ocds-9t57fa-61726,ocds-9t57fa-61726-2023-07-28T00:00:00Z
20864,Busi Ntuli Communications ,EME,active,3000000.0,ZAR,ocds-9t57fa-61809,ocds-9t57fa-61809-2023-07-28T00:00:00Z
40868, (MAJALISA ONKE CONSTRUCTION AND TRADING),EME,active,150813100.0,ZAR,ocds-9t57fa-62872,ocds-9t57fa-62872-2023-08-11T00:00:00Z
26721, (MUSHOMA SECURITY SERVICES AND PROJECTS),EME,active,907190280.0,ZAR,ocds-9t57fa-63019,ocds-9t57fa-63019-2023-08-11T00:00:00Z
31630, (DITIRO TSA KA TRADING 6),EME,active,45990733.0,ZAR,ocds-9t57fa-63232,ocds-9t57fa-63232-2023-08-12T00:00:00Z
28213, (NYASHA EMPIRE),EME,active,835700.0,ZAR,ocds-9t57fa-63969,ocds-9t57fa-63969-2023-08-18T00:00:00Z
23072,AYIZE ELECTRICAL AND TRADING,EME,active,1233806.0,ZAR,ocds-9t57fa-64050,ocds-9t57fa-64050-2023-08-18T00:00:00Z
24858,JUSTNET SOLUTIONS,EME,active,0.0,ZAR,ocds-9t57fa-64117,ocds-9t57fa-64117-2023-08-19T00:00:00Z
49395,A C I TECHNICAL SERVICES,QSE,active,60000000.0,ZAR,ocds-9t57fa-64130,ocds-9t57fa-64130-2023-08-19T00:00:00Z
15471,CASEWISE SOUTH AFRICA,EME,active,0,ZAR,ocds-9t57fa-64614,ocds-9t57fa-64614-2023-08-11T00:00:00Z
37872, (BARLEDA 232),EME,active,160695020.0,ZAR,ocds-9t57fa-64746,ocds-9t57fa-64746-2023-08-25T00:00:00Z
37680, (SWEY DESIGN),EME,active,22080000.0,ZAR,ocds-9t57fa-64945,ocds-9t57fa-64945-2023-08-26T00:00:00Z
48039,YJ CIVILS,GEN,active,458847223.0,ZAR,ocds-9t57fa-65600,ocds-9t57fa-65600-2023-09-01T00:00:00Z
36815, (IMBUMBA DEVELOPMENTS),GEN,active,417572792.0,ZAR,ocds-9t57fa-65621,ocds-9t57fa-65621-2023-09-01T00:00:00Z
48033,BRUNO HLERANE SUPPLIES,GEN,active,218025395.0,ZAR,ocds-9t57fa-65634,ocds-9t57fa-65634-2023-09-01T00:00:00Z
19610,ENVISION AFRICA,EME,active,28164077.0,ZAR,ocds-9t57fa-65701,ocds-9t57fa-65701-2023-09-01T00:00:00Z
