id,name,main_ocid,main_id,tender_id
10258,CCG System   Price R 5 804 368.69,ocds-9t57fa-52975,ocds-9t57fa-52975-2023-04-28T00:00:00Z,52975
16326,Kanyane and V Holdings,ocds-9t57fa-53543,ocds-9t57fa-53543-2023-05-05T00:00:00Z,53543
12366,DDP Property Valuers (Pty) Ltd,ocds-9t57fa-53547,ocds-9t57fa-53547-2023-05-06T00:00:00Z,53547
12720,Munghana Travel and Tourism,ocds-9t57fa-60277,ocds-9t57fa-60277-2023-07-14T00:00:00Z,60277
13800,1. Stefanutti Stocks Coastal,ocds-9t57fa-60342,ocds-9t57fa-60342-2023-07-14T00:00:00Z,60342
19150,Mantella Group Pty Ltd,ocds-9t57fa-61473,ocds-9t57fa-61473-2023-07-29T00:00:00Z,61473
12579,1.	Sinawe IT Services. 2.	Spryer Tech Pty Ltd. 3.	Bright Innovation Tech Solutions. 4.	Brilliware Pty Ltd. 5.	E-software Solutions Pty Ltd. 6.	Xhumana Business Solutions. 7.	Skyline IT Services. 8.	Dake Solutions.,ocds-9t57fa-62524,ocds-9t57fa-62524-2023-08-04T00:00:00Z,62524
13582,1.	Rebosis 2.	SKG Africa 3.	Rainprop,ocds-9t57fa-64695,ocds-9t57fa-64695-2023-08-24T00:00:00Z,64695
13796,KABO YA BOAGO ,ocds-9t57fa-66460,ocds-9t57fa-66460-2023-09-08T00:00:00Z,66460
17165,MAAA0051531,ocds-9t57fa-67970,ocds-9t57fa-67970-2023-09-23T00:00:00Z,67970
13636,RATHE CONSULTING (PTY) LTD,ocds-9t57fa-69524,ocds-9t57fa-69524-2023-10-06T00:00:00Z,69524
19087,Inenzo Water Pty Ltd,ocds-9t57fa-75263,ocds-9t57fa-75263-2023-11-24T00:00:00Z,75263
18185,wema software solutions,ocds-9t57fa-75360,ocds-9t57fa-75360-2023-11-24T00:00:00Z,75360
14858,"NTP Logistics (SOC) LTD, ",ocds-9t57fa-76868,ocds-9t57fa-76868-2023-12-08T00:00:00Z,76868
21702,MAAA0812714 - (NDIZANATHI PROJECTS),ocds-9t57fa-77535,ocds-9t57fa-77535-2023-12-14T00:00:00Z,77535
16147,Namlot Construction,ocds-9t57fa-82922,ocds-9t57fa-82922-2023-10-27T00:00:00Z,82922
16339,EPC Consumables,ocds-9t57fa-83196,ocds-9t57fa-83196-2023-10-07T00:00:00Z,83196
8727,1. Gahlabsa Trading T/A Lukhanya Buildings,ocds-9t57fa-48724,ocds-9t57fa-48724-2023-03-09T00:00:00Z,48724
21225,GLOBAL MONATE,ocds-9t57fa-51223,ocds-9t57fa-51223-2023-04-06T00:00:00Z,51223
11450,MAAA0062494,ocds-9t57fa-44647,ocds-9t57fa-44647-2023-01-13T00:00:00Z,44647
12491,Africorp Investment ,ocds-9t57fa-44935,ocds-9t57fa-44935-2023-01-18T00:00:00Z,44935
70980,LWALES TRADING,ocds-9t57fa-45058,ocds-9t57fa-45058-2023-01-20T00:00:00Z,45058
11300,Carbon Sense CC,ocds-9t57fa-45632,ocds-9t57fa-45632-2023-02-03T00:00:00Z,45632
11303,Memotek Trading CC ,ocds-9t57fa-45632,ocds-9t57fa-45632-2023-02-03T00:00:00Z,45632
8000,Cliffe Dekker Hofmeyr Incorporated,ocds-9t57fa-46043,ocds-9t57fa-46043-2023-02-10T00:00:00Z,46043
8010,Bagaka Consulting Services (Pty) Ltd,ocds-9t57fa-46043,ocds-9t57fa-46043-2023-02-10T00:00:00Z,46043
10737,Aquatico Scientific,ocds-9t57fa-46173,ocds-9t57fa-46173-2023-02-10T00:00:00Z,46173
10724,Fierce Dimensions Enterprises (Pty) Ltd,ocds-9t57fa-47419,ocds-9t57fa-47419-2023-02-24T00:00:00Z,47419
10725,Memotek Trading CC,ocds-9t57fa-47419,ocds-9t57fa-47419-2023-02-24T00:00:00Z,47419
8922,MDOSC Joint Venture,ocds-9t57fa-47958,ocds-9t57fa-47958-2023-03-10T00:00:00Z,47958
8923,Southern Oceaneering (Pty) Ltd,ocds-9t57fa-47958,ocds-9t57fa-47958-2023-03-10T00:00:00Z,47958
8924,Murafho Consulting (Pty) Ltd,ocds-9t57fa-47958,ocds-9t57fa-47958-2023-03-10T00:00:00Z,47958
16877,MAAA0003117,ocds-9t57fa-48190,ocds-9t57fa-48190-2023-03-03T00:00:00Z,48190
16878,MAAA0036714,ocds-9t57fa-48190,ocds-9t57fa-48190-2023-03-03T00:00:00Z,48190
12748,Plasser South Africa (Pty) Ltd,ocds-9t57fa-48798,ocds-9t57fa-48798-2023-03-10T00:00:00Z,48798
12738,Plasser South Africa (Pty) Ltd,ocds-9t57fa-48798,ocds-9t57fa-48798-2023-03-10T00:00:00Z,48798
12740,Maziya,ocds-9t57fa-48798,ocds-9t57fa-48798-2023-03-10T00:00:00Z,48798
8996,	 Extreme Trading,ocds-9t57fa-48983,ocds-9t57fa-48983-2023-03-10T00:00:00Z,48983
9192,Belrex Consortium,ocds-9t57fa-49657,ocds-9t57fa-49657-2023-03-17T00:00:00Z,49657
9201,Conrite-Enza-Wot JV,ocds-9t57fa-49657,ocds-9t57fa-49657-2023-03-17T00:00:00Z,49657
9189,RMN Civils (Pty) Ltd,ocds-9t57fa-49657,ocds-9t57fa-49657-2023-03-17T00:00:00Z,49657
9200,MSG Walling JV,ocds-9t57fa-49657,ocds-9t57fa-49657-2023-03-17T00:00:00Z,49657
9190,Spec Africa,ocds-9t57fa-49657,ocds-9t57fa-49657-2023-03-17T00:00:00Z,49657
9208,MSG Walling JV,ocds-9t57fa-49658,ocds-9t57fa-49658-2023-03-17T00:00:00Z,49658
9204,RMN Civils (Pty) Ltd,ocds-9t57fa-49658,ocds-9t57fa-49658-2023-03-17T00:00:00Z,49658
64088,CARIFRO CONSULTING ENGINEERS,ocds-9t57fa-50236,ocds-9t57fa-50236-2023-03-24T00:00:00Z,50236
64087,AMABRITANE CONSULTING,ocds-9t57fa-50236,ocds-9t57fa-50236-2023-03-24T00:00:00Z,50236
18929,Distant Star Trading 463 Cc,ocds-9t57fa-52458,ocds-9t57fa-52458-2023-04-21T00:00:00Z,52458
10416,AZURE,ocds-9t57fa-52521,ocds-9t57fa-52521-2023-04-21T00:00:00Z,52521
9541,TRANSCENDENCE DEVELOPMENTS (PTY) LTD,ocds-9t57fa-52570,ocds-9t57fa-52570-2023-04-21T00:00:00Z,52570
11646,HAMSHELA (PTY) LTD,ocds-9t57fa-53424,ocds-9t57fa-53424-2023-05-12T00:00:00Z,53424
11642,NUTECH INDUSTRIAL CC,ocds-9t57fa-53424,ocds-9t57fa-53424-2023-05-12T00:00:00Z,53424
11654,LIMACON CC,ocds-9t57fa-53424,ocds-9t57fa-53424-2023-05-12T00:00:00Z,53424
11650,PAMZAE PROFESSIONAL SERVICES(PTY) LTD,ocds-9t57fa-53424,ocds-9t57fa-53424-2023-05-12T00:00:00Z,53424
11638,ROTACON ENGINEERING(PTY) LTD,ocds-9t57fa-54059,ocds-9t57fa-54059-2023-05-12T00:00:00Z,54059
11213,ECOAN ENGINEERING (PTY) LTD,ocds-9t57fa-54059,ocds-9t57fa-54059-2023-05-12T00:00:00Z,54059
12896,Ngqutura Transport Services,ocds-9t57fa-54086,ocds-9t57fa-54086-2023-05-12T00:00:00Z,54086
12897,"Ngqutura Transport Services, Cleaning And Safety Experts, 5star Cleaning Services, Zwiito Cleaning, Tiney Cleaning Services,  Murangi Cleaning And Maintenance, Kamatsikaa Trading Enterprises, Lesibana Cleaning and Hygiene, Kameso Total Hygiene Services, Wateng Masana Hygiene Services, Nexus Innovative Solutions, Cum Lauda Trading, Runat Pest Control And Suppliers, Oks Investment 2009, Monabo Hygiene Services, Csk Cleaning Services, Tikedi Holdings, Glamaro, Medilac Group, Prodore LCS Joint Venture, Tshipembe Mzansi Projects, Nozihle Construction And Projects, Mamapo Tech and Media Solutions, Caps M Trading and Project, Maanda-Nes Investments, Psu Services",ocds-9t57fa-54086,ocds-9t57fa-54086-2023-05-12T00:00:00Z,54086
9542,hgf,ocds-9t57fa-54151,ocds-9t57fa-54151-2023-05-12T00:00:00Z,54151
9547,Clarity Global Strategic Communications,ocds-9t57fa-54176,ocds-9t57fa-54176-2023-05-12T00:00:00Z,54176
10342,Leafy Landscapes ,ocds-9t57fa-54813,ocds-9t57fa-54813-2023-05-19T00:00:00Z,54813
18875,MTM Shuttles and Tours (Pty) Ltd,ocds-9t57fa-55422,ocds-9t57fa-55422-2023-05-26T00:00:00Z,55422
18881,J Nobles T/A Nobles Transport,ocds-9t57fa-55422,ocds-9t57fa-55422-2023-05-26T00:00:00Z,55422
18907,De Doorns Passengers Services,ocds-9t57fa-55441,ocds-9t57fa-55441-2023-05-26T00:00:00Z,55441
18905,Tyebile Trading 16 Cc,ocds-9t57fa-55441,ocds-9t57fa-55441-2023-05-26T00:00:00Z,55441
10136,Johnsons Joint Venture (Jemma JV),ocds-9t57fa-55586,ocds-9t57fa-55586-2023-05-26T00:00:00Z,55586
10134,G2 Netgroup,ocds-9t57fa-55586,ocds-9t57fa-55586-2023-05-26T00:00:00Z,55586
10135,ML Nkosi Electrical,ocds-9t57fa-55586,ocds-9t57fa-55586-2023-05-26T00:00:00Z,55586
12983,1. Raubex Building  2. Stefanutti Stocks Inland and Enza Construction 3.Unik Civil Engineering 4. Gladmash Pty Ltd 5.Lubocon Civils cc 6. Magushana Mzondi General Services 7.Mpophoma Waterfall Traders cc 8. Phila Empire 9.Kgaiwa Manufacturer's and General Services 10. Nomnisi The Event Planner,ocds-9t57fa-55597,ocds-9t57fa-55597-2023-05-26T00:00:00Z,55597
11076,Geonoplis & Associates,ocds-9t57fa-57531,ocds-9t57fa-57531-2023-06-15T00:00:00Z,57531
11077,Independent Consulting Technologies,ocds-9t57fa-57531,ocds-9t57fa-57531-2023-06-15T00:00:00Z,57531
12120,1. Afrimining Construction and Logistic,ocds-9t57fa-58266,ocds-9t57fa-58266-2023-06-23T00:00:00Z,58266
12123,4. MB3 INV ,ocds-9t57fa-58266,ocds-9t57fa-58266-2023-06-23T00:00:00Z,58266
11033,Andrews Incorporated,ocds-9t57fa-58945,ocds-9t57fa-58945-2023-06-30T00:00:00Z,58945
11040,Clark Laing Inc,ocds-9t57fa-58945,ocds-9t57fa-58945-2023-06-30T00:00:00Z,58945
11039,Sonamzi Attorneys Incorporated,ocds-9t57fa-58945,ocds-9t57fa-58945-2023-06-30T00:00:00Z,58945
11045,Siya Cokile Inc,ocds-9t57fa-58945,ocds-9t57fa-58945-2023-06-30T00:00:00Z,58945
11053,Boqwana Burns & Vimba Associates JV,ocds-9t57fa-58945,ocds-9t57fa-58945-2023-06-30T00:00:00Z,58945
14287,POPLAR TRADING,ocds-9t57fa-59546,ocds-9t57fa-59546-2023-07-07T00:00:00Z,59546
11933,Phambili Civlis,ocds-9t57fa-59575,ocds-9t57fa-59575-2023-07-07T00:00:00Z,59575
11937,Lwazi Construction CC,ocds-9t57fa-59575,ocds-9t57fa-59575-2023-07-07T00:00:00Z,59575
12089,Dikapi cleaning Services,ocds-9t57fa-60318,ocds-9t57fa-60318-2023-07-14T00:00:00Z,60318
12085,Top n Nos CC,ocds-9t57fa-60318,ocds-9t57fa-60318-2023-07-14T00:00:00Z,60318
12139,1.	MATSANE ATTORNEYS INC. 2.	BAEPI ATTORNEYS 3.	CHEADLE THOMPSON AND HAYSOM 4.	EDWARD NATHAN SONNENBERGS 5.	GALANANZHELE SEBELA ATTORNEYS INC 6.	JUGWANTH ATTORNEYS INC 7.	KIRCHMANNS 8.	LUSENGA AND ASSOCIATES ATTORNEYS 9.	MALATJI AND CO 10.	MOLOKO PHOOKO ATTORNEYS 11.	ABRAHAMS AND GROSS ATTORNEYS 12.	CLIFFE DEKKER HOFMEYR 13.	MOTA ATTORNEYS 14.	NG ATTORNEYS 15.	NYAPOTSE 16.	POSWA INCORPORATED 17.	S M VAKALISA INC 18.	STRATA-G TRANSFORMATION SOLUTIONS PTY LTD 19.	MAENETJA ATTORNEYS 20.	ZA WIT,ocds-9t57fa-60903,ocds-9t57fa-60903-2023-07-21T00:00:00Z,60903
12138,Suppliers that attended the mandatory briefing session and responded,ocds-9t57fa-60903,ocds-9t57fa-60903-2023-07-21T00:00:00Z,60903
18691,PVR Services CC,ocds-9t57fa-60949,ocds-9t57fa-60949-2023-07-21T00:00:00Z,60949
17168,1/191	EXEC CONSTRUCTION (PTY) LTD 2/191	MBANGA TRADING ENTERPISE 3/191	ABIOT PROJECTS CONSULTANTS 4/191	SOARING SUMMIT GROUP 5/191	KHWEZANA BUSINESS ENTERPRISE 6/191	MKL CONSULTING (PTY) LTD 7/191	DAWAILA GROUP CC 8/191	G CUBE SA (PTY) LTD 9/191	LAKESHORE TRADING 102 CC 10/191	LIDAH CONSTRUCTION (PTY) LTD 11/191	PHILA ISO GROUP 13/191	ZAMADUNGA BISINESS ENTERPRISE 14/191	MDNDIBI BUSINESS ENTERPRISE (PTY) LTD 15/191	MBONI BISINESS ENTERPRISE (PTY) LTD 16/191	REABUSA CONSTRUCTION AND SUPPLIES 17/191	AKANI CORPORATE SOLUTINS CC 18/191	LITHAH AFRICA (PTY) LTD 19/191	MSB ULTRA CONSTRUCTION 20/191	TRUFIX INDUSTRIAL SERVICES CC 23/191	WILLIE AND JOINT TRADING ENTERPRISE 24/191	QUANTIUM LEAP INVESTMENTS 88 (PTY) LTD 25/191	ZOOKIE CONSTRUCTION AND PROJECTS 26/191	ZIMBIWE INSELE TRADING ENTERPRISE (PTY) LTD 27/191	ANYTIME WE COME TRADING AND PROJECTS 28/191	SPHANDILEN TRADINGB ENTERPRISE (PTY) LTD 29/191	THAVHANI TRADING ENTERPRISE 30/191	TENDIWANGA INVESTMENTS (PTY) LTD 31/191	GOMBASCH ENTERPRISE CC 32/191	BAPHALABORWA PROJECTS 33/191	INDABANHLE PROJECTS CC 34/191	METROPROJECTS DEVELOPMENT (PTY) LTD 35/191	BHASANI PROJECTS CC 36/191	SIBONIMBALI GROUP (PTY) LTD 37/191	NEW GENESIS PROPERTIES AND PROJECTS 38/191	REMBU CONSTRUCTION 39/191	SPECIALISED CONSTRUCTION AND CIVIL WORKS 40/191	LETHABO CIVILS (PTY) LTD 41/191	XB CONSTRUCTION CC 42/191	AFRICAN MEGA CONSORTIUM (PTY) LTD 43/191	CECE CONSTRUCTION 44/191	ANDILE TRUCK HIRE AND CIVILS 45/191	TORO YA AFRICA CONSULTANTS (PTY) LTD 46/191	MC AND CHK JV PHILGRACE 47/191	MMOPA CIVILS CONSTRUCTION AND ELECTRICALS (PTY) LTD 48/191	ATUR TRADING JV RH CONSTRUCTION 49/191	BRUZAR CONSULTING ENGINEERS (PTY) LTD 50/191	UBE CONSTRUCTION (PTY) LTD 51/191	KWANANG TRADING CC 52/191	LUNGSTAA TRADING ENTERPRISE 53/191	IMANZI FACILITIES MAINTENANCE 54/191	RECLAIM AFRICA CONTRACTORS  55/191	IGNATIUS INVESTMENT HOLDINGS (PTY) LTD 56/191	ZUFI-PHATHUMUZI JV 57/191	GALE CONSULTING & MATHEBULA AND MOKOTONG GROUP AND ASSOCIATES 58/191	JAMJO CIVILS (PTY) LTD  61/191	YIMPIE PROJECTS 62/191	AMAGWABA CONSTRUCTION 63/191	EDLIN CIVILS AND LOGISTICS (PTY) LTD 64/191	LETHABOKUHLE TRADING  66/191	WSM GROUP (PTY) LTD 67/191	MINING FOR FUTURE CIVILS AND PROJECTS MANAGERS (PTY) LTD 69/191	SPECIALISED PANEL MANUFACTURING CC 70/191	MYVAE HOLDINGS 72/191	SBONGELO TRADING ENTERPRISE 73/191	IMBUBE ELECTRICAL CONTRACTOR AND MAINTENANCE (PTY) LTD 74/191	ZERBACRAFT (PTY) LTD 76/191	IKHWEZILOMSO 78/191	BASADZI PELE MANAGEMENT CONSULTING & PROJECTS 79/191	SNOWBALL CONSTRUCTION (PTY) LTD 80/191	EZINTLE SUPPLIES AND CONSTRUCTION CC 81/191	UHURU MOSEGEDI JV (PTY) LTD 82/191	BICON (PTY) LTD 83/191	AMANYANDZENI (PTY) LTD 84/191	MMADIKGAE HOLDING (PTY) LTD 85/191	MSHANA CIVILS CC 86/191	MOROKA BUILDING & CIVILS SPECIALIST (PTY) LTD 87/191	NNLK BUSINESS ENTERPRISE 89/191	MATCAILAS CONSTRUCTION 90/191	ALWA AND ZENA PROJECTS 91/191	ZINGAKA MVELO PROJECTS (PTY) LTD 92/191	REMOTHAMO CONSTRUCTION (PTY) LTD 93/191	AKWANDE CIVILS CC 94/191	KHAUKI CONSTRUCTION AND TRANSPORT 96/191	APRIX CONSTRUCTION 97/191	NAMCON CONSTRUCTION 98/191	DECADES INVESTMENTS AND PROJECTS (PTY) LTD 99/191	CFS BUSINESS ENTERPRISE 100/191	M CIVILS AND PLANT (PTY) LTD 101/191	GALE CONSTRUCTION CC 102/191	NATIONAL WEALTH (PTY) LTD 103/191	JOEY MARANG PROJECTS (PTY) LTD 104/191	THOBILE M BUILDING CONSTRUCTION (PTY) LTD 105/191	MAMOKETE PROJECTS (PTY) LTD 106/191	STHABISO BUSINESS ENTERPRISE 107/191	KGWATLHENG TRADING ENTERPRISE (PTY) LTD 109/191	UPHENYO TRADING CC 110/191	MPIYAKHE 04 CONSTRUCTION AND TRAFFIC 113/191	KHATHA – KHATHA TRADING ENTERPRISE (PTY) LTD 114/191	COMSHELVE 109 T/A KHAYA ENGINEERING 115/191	SJ GLOBAL CONSTRUCTION 116/191	RE AMOGELA DIMPHO PROJECTS 117/191	THEKWANE HOLDINGS CC 118/191	HABITAT MODULAR CONSTRUCTION 119/191	EASTERN CAPE KHULA NATHI CONSTRUCTION (PTY) LTD 120/191	MANYA CONSTRUCTION (PTY) LTD 121/191	P2NIA ENTERPRISE JV MASIZILE CONSTRUCTION 123/191	4T GROUP (PTY) LTD 124/191	MAGAND PROJECTS (PTY) LTD 125/191	LEOMAT THALESE JV 126/191	MIANDS TRADING BUSINESS AND SERVICES CC 127/191	KGAKWANA CONSTRUCTION AND ENTERPRISE 130/191	MOEPENG TRADING 40 CC  131/191	JR SEKWELE & ASSOCIATES DISTRIBUTORS CC 132/191	3RD ALTERNATIVE SOLUTIONS (PTY) LTD 133/191	LIHLE ENGINEERING (PTY) LTD 134/191	TAURUS GARDEN TRADING 500 (PTY) LTD 135/191	LEITAM BUSINESS SOLUTIONS JV 84 136/191	NLG GROUP 137/191	NGXIVA CONSTRUCTION 138/191	LEANO 87 SOLUTIONS (PTY) LTD 139/191	THANDO ZAMA TRADING AND PROJECTS 140/191	ZNCT GROUP (PTY) LTD 141/191	ROADKING SA (PTY) LTD 142/191	ABASEBENZI HOLDING 143/191	NIPHILE CONSTRUCTION AND PROJECTS CC 144/191	EZULUWENI CONSTRUCTION (PTY) LTD 145/191	TSWELOKGOTSO TRADING ENTERPRISE 146/191	KPA CIVILS (PTY) LTD 147/191	CANTON BUILDING & CIVILS (PTY) LTD 148/191	IZIQU TRADERS AND SUPPLIERS CC 149/191	MGM PROJECT MANAGEMENT (PTY) LTD 150/191	SILOBERT PROJECTS (PTY) LTD 152/191	RENDERSOUR TRADING AND PROJECTS 37 153/191	JEB INFRASERVE (PTY) LTD 154/191	NEXUS FACILITY MANAGEMENT (PTY) LTD 155/191	KTE PROJECTS CC 156/191	PRO POWER GROUP (PTY) LTD 157/191	MM INDUSTRIES 159/191	BLACK TOP CIVILS (PTY) LTD 160/191	M2M PROJECTS 161/191	NOKHANYA SERVICES (PTY) LTD 162/191	RIENDZO RINENE (PTY) LTD 165/191	GRANDCON (PTY) LTD 166/191	MASANA – MASHOLD PROJECTS (PTY) LTD 167/191	ABI-CHAB CONTRACTORS CC 168/191	UMFAZI OMNYAMA WOMANS TRADING 169/191	TOP LEE TRADING (PTY) LTD 170/191	KWETE HOLDINGS (PTY) LTD 171/191	TANENZO TRADING AND PROJECTS 172/191	MANJOKO M ENTERPRISE (PTY) LTD 173/191	MBELENGWA CIVIL AND MECHANICAL SERVICES 174/191	THAKGOGA PROJECTS CC 175/191	MAGUBANE PLANT AND CONTRACTORS CC 176/191	NTANDO THANDO GENERAL TRADING & SERVICES 177/191	REPHUTHANE BUILDING AND CIVIL CONSTRUCTION (PTY) LTD 178/191	NOPONDE BUSINESS ENTERPRISE 179/191	SELACOR INVESTMENTS (PTY) LTD 181/191	SHONISANI RAMBAU CONSTRUCTION 182/191	SINAMATHUBA AMAHLE PROJECTS 183/191	FIKAKUQALA JV GAHLABSA 184/191	PAYLESS PROJECTS AND SECURITY SERVICES 185/191	UYAMAZI CONSTRUCTION (PTY) LTD 186/191	HEINSITE CONSTRUCTION  188/191	KONTINENTAL ENGINEETNG 189/191	MBULULU CIVILS AND RENOVATIONS CC 190/191	TUNOLS INVESTMENTS (PTY) LTD 191/191	BUTLA HOLDINGS (PTY) LTD T/A BUTLA PROJECTS (PTY) LTD,ocds-9t57fa-60999,ocds-9t57fa-60999-2023-07-21T00:00:00Z,60999
