id,url,title,format,language,description,dateModified,documentType,datePublished,main_ocid,main_id,tender_id
37f78494-f076-47ed-9508-44f764fab281,https://www.etenders.gov.za/home/Download?blobName=37f78494-f076-47ed-9508-44f764fab281.pdf&downloadedFileName=Annexure%20K%20%20Supplier%20Integrity%20Pact%20TE%20April%202020_V1.pdf,Annexure K  Supplier Integrity Pact TE April 2020_V1.pdf,pdf,en,Annexure K  Supplier Integrity Pact TE April 2020_V1.pdf,2021-09-17T14:12:32Z,basic,2021-09-17T14:12:32Z,ocds-9t57fa-7313,ocds-9t57fa-7313-2021-09-17T00:00:00Z,7313
542a3236-241c-404a-bcb6-e75a23904879,https://www.etenders.gov.za/home/Download?blobName=542a3236-241c-404a-bcb6-e75a23904879.pdf&downloadedFileName=BCM%20OR%20Statement%20of%20Work%20-%20Annexure%20A.pdf,BCM OR Statement of Work - Annexure A.pdf,pdf,en,BCM OR Statement of Work - Annexure A.pdf,2021-09-23T05:03:41Z,basic,2021-09-23T05:03:41Z,ocds-9t57fa-7643,ocds-9t57fa-7643-2021-09-23T00:00:00Z,7643
24b1f493-dca5-49f1-ab12-b03cb19d8eca,https://www.etenders.gov.za/home/Download?blobName=24b1f493-dca5-49f1-ab12-b03cb19d8eca.pdf&downloadedFileName=RFB%200000000997_2021%20Invitation%20to%20Bidders.pdf,RFB 0000000997_2021 Invitation to Bidders.pdf,pdf,en,RFB 0000000997_2021 Invitation to Bidders.pdf,2021-09-23T10:02:56Z,basic,2021-09-23T10:02:56Z,ocds-9t57fa-7712,ocds-9t57fa-7712-2021-09-23T00:00:00Z,7712
9d5eaf0e-f6aa-4956-8c1b-1a696d9f87c7,https://www.etenders.gov.za/home/Download?blobName=9d5eaf0e-f6aa-4956-8c1b-1a696d9f87c7.docx&downloadedFileName=RFB%2000000000997-2021%20Bid%20Document.docx,RFB 00000000997-2021 Bid Document.docx,docx,en,RFB 00000000997-2021 Bid Document.docx,2021-09-23T10:02:54Z,basic,2021-09-23T10:02:54Z,ocds-9t57fa-7712,ocds-9t57fa-7712-2021-09-23T00:00:00Z,7712
a0a2f3f6-0d1e-4f5d-9bc8-c37d2a282564,https://www.etenders.gov.za/home/Download?blobName=a0a2f3f6-0d1e-4f5d-9bc8-c37d2a282564.pdf&downloadedFileName=RFB%201006%20Fraud_Corruption%20notice%20to%20all%20bidders.pdf,RFB 1006 Fraud_Corruption notice to all bidders.pdf,pdf,en,RFB 1006 Fraud_Corruption notice to all bidders.pdf,2021-09-23T13:21:53Z,basic,2021-09-23T13:21:53Z,ocds-9t57fa-7749,ocds-9t57fa-7749-2021-09-23T00:00:00Z,7749
e4ad2b0b-c9a3-43f6-bdb5-22a158f4bd1e,https://www.etenders.gov.za/home/Download?blobName=e4ad2b0b-c9a3-43f6-bdb5-22a158f4bd1e.doc&downloadedFileName=RFB%200000001006%20Bid%20Document.doc,RFB 0000001006 Bid Document.doc,doc,en,RFB 0000001006 Bid Document.doc,2021-09-23T13:21:53Z,basic,2021-09-23T13:21:53Z,ocds-9t57fa-7749,ocds-9t57fa-7749-2021-09-23T00:00:00Z,7749
aeb6affd-ba48-40a1-8b25-72b3d65cbda0,https://www.etenders.gov.za/home/Download?blobName=aeb6affd-ba48-40a1-8b25-72b3d65cbda0.pdf&downloadedFileName=TENDER%20DOCUMENT%20BINDING.pdf,TENDER DOCUMENT BINDING.pdf,pdf,en,TENDER DOCUMENT BINDING.pdf,2021-09-23T20:08:28Z,basic,2021-09-23T20:08:28Z,ocds-9t57fa-7774,ocds-9t57fa-7774-2021-09-23T00:00:00Z,7774
b7aa3706-0414-453e-b920-f8e5613a0a26,https://www.etenders.gov.za/home/Download?blobName=b7aa3706-0414-453e-b920-f8e5613a0a26.doc&downloadedFileName=C2%20%20ECC3%20Pricing%20Data%20Option%20B.doc,C2  ECC3 Pricing Data Option B.doc,doc,en,C2  ECC3 Pricing Data Option B.doc,2021-09-23T20:08:28Z,basic,2021-09-23T20:08:28Z,ocds-9t57fa-7774,ocds-9t57fa-7774-2021-09-23T00:00:00Z,7774
2f915894-f090-402e-9cd9-18687aedd805,https://www.etenders.gov.za/home/Download?blobName=2f915894-f090-402e-9cd9-18687aedd805.pdf&downloadedFileName=GTP_TypicalPlans_Volume-%201.pdf,GTP_TypicalPlans_Volume- 1.pdf,pdf,en,GTP_TypicalPlans_Volume- 1.pdf,2021-09-30T13:49:53Z,basic,2021-09-30T13:49:53Z,ocds-9t57fa-8100,ocds-9t57fa-8100-2021-10-01T00:00:00Z,8100
274e8ee5-43ce-44b0-9cec-69b4626ca27c,https://www.etenders.gov.za/home/Download?blobName=274e8ee5-43ce-44b0-9cec-69b4626ca27c.pdf&downloadedFileName=DRT%2031D1-09-2019%20final.pdf,DRT 31D1-09-2019 final.pdf,pdf,en,DRT 31D1-09-2019 final.pdf,2021-09-30T13:27:48Z,basic,2021-09-30T13:27:48Z,ocds-9t57fa-8104,ocds-9t57fa-8104-2021-10-01T00:00:00Z,8104
925ac7c7-7fd5-49d2-970b-980881afb180,https://www.etenders.gov.za/home/Download?blobName=925ac7c7-7fd5-49d2-970b-980881afb180.pdf&downloadedFileName=TENDER%20DOCUMENT%20-%2072S-2020-21%20-%20Page%201A.pdf,TENDER DOCUMENT - 72S-2020-21 - Page 1A.pdf,pdf,en,TENDER DOCUMENT - 72S-2020-21 - Page 1A.pdf,2021-10-25T13:21:54Z,basic,2021-10-25T13:21:54Z,ocds-9t57fa-8124,ocds-9t57fa-8124-2021-10-01T00:00:00Z,8124
ff765f6e-57a0-45ef-a59e-59ad67fa120d,https://www.etenders.gov.za/home/Download?blobName=ff765f6e-57a0-45ef-a59e-59ad67fa120d.pdf&downloadedFileName=TMS%20TENDER%20FILE.pdf,TMS TENDER FILE.pdf,pdf,en,TMS TENDER FILE.pdf,2021-10-01T10:56:41Z,basic,2021-10-01T10:56:41Z,ocds-9t57fa-8228,ocds-9t57fa-8228-2021-10-01T00:00:00Z,8228
c6e73ecf-9d3c-4470-b17f-8a45db0e82d7,https://www.etenders.gov.za/home/Download?blobName=c6e73ecf-9d3c-4470-b17f-8a45db0e82d7.pdf&downloadedFileName=TENDER%20ADVERT%20-%20ERRATTUM%20SBD%206.1.pdf,TENDER ADVERT - ERRATTUM SBD 6.1.pdf,pdf,en,TENDER ADVERT - ERRATTUM SBD 6.1.pdf,2021-10-11T09:43:08Z,basic,2021-10-11T09:43:08Z,ocds-9t57fa-8264,ocds-9t57fa-8264-2021-10-01T00:00:00Z,8264
b85ac495-3f9c-4dd5-b924-8a37bacb90d1,https://www.etenders.gov.za/home/Download?blobName=b85ac495-3f9c-4dd5-b924-8a37bacb90d1.xlsx&downloadedFileName=ANNEXURE%20%20B%20-%20SPECIFICATION%20AND%20PRICING%20SC%20HEDULE%20FOR%20HIGH-RISK%20GOWNS%20AND%20GLOVES%2009%2009%202021.xlsx,ANNEXURE  B - SPECIFICATION AND PRICING SC HEDULE FOR HIGH-RISK GOWNS AND GLOVES 09 09 2021.xlsx,xlsx,en,ANNEXURE  B - SPECIFICATION AND PRICING SC HEDULE FOR HIGH-RISK GOWNS AND GLOVES 09 09 2021.xlsx,2021-10-05T08:03:53Z,basic,2021-10-05T08:03:53Z,ocds-9t57fa-8413,ocds-9t57fa-8413-2021-10-08T00:00:00Z,8413
96d5467b-ae08-4334-b385-30919a2ea390,https://www.etenders.gov.za/home/Download?blobName=96d5467b-ae08-4334-b385-30919a2ea390.pdf&downloadedFileName=GT%20GDH%20092%202021%20SECTION%201.pdf,GT GDH 092 2021 SECTION 1.pdf,pdf,en,GT GDH 092 2021 SECTION 1.pdf,2021-10-05T08:03:53Z,basic,2021-10-05T08:03:53Z,ocds-9t57fa-8413,ocds-9t57fa-8413-2021-10-08T00:00:00Z,8413
8fa54db0-5849-4501-9fe9-73f19c782ce7,https://www.etenders.gov.za/home/Download?blobName=8fa54db0-5849-4501-9fe9-73f19c782ce7.xlsx&downloadedFileName=ANNEXURE%20%20A%20-%20SPECIFICATION%20AND%20PRICING%20SC%20HEDULE%20FOR%20HIGH-RISK%20GOWNS%20AND%20GLOVES%2009%2009%202021%20-%20Copy.xlsx,ANNEXURE  A - SPECIFICATION AND PRICING SC HEDULE FOR HIGH-RISK GOWNS AND GLOVES 09 09 2021 - Copy.xlsx,xlsx,en,ANNEXURE  A - SPECIFICATION AND PRICING SC HEDULE FOR HIGH-RISK GOWNS AND GLOVES 09 09 2021 - Copy.xlsx,2021-10-05T08:03:53Z,basic,2021-10-05T08:03:53Z,ocds-9t57fa-8413,ocds-9t57fa-8413-2021-10-08T00:00:00Z,8413
f2ce8846-4936-4525-957d-4364e87f4b43,https://www.etenders.gov.za/home/Download?blobName=f2ce8846-4936-4525-957d-4364e87f4b43.pdf&downloadedFileName=Cluster%202B%20TENDER%20DOCUMENT%20%5BKonoto%20PS%5D.pdf,Cluster 2B TENDER DOCUMENT [Konoto PS].pdf,pdf,en,Cluster 2B TENDER DOCUMENT [Konoto PS].pdf,2021-10-06T21:44:18Z,basic,2021-10-06T21:44:18Z,ocds-9t57fa-8583,ocds-9t57fa-8583-2021-10-08T00:00:00Z,8583
98de08e7-966c-4c84-915c-408807c799f4,https://www.etenders.gov.za/home/Download?blobName=98de08e7-966c-4c84-915c-408807c799f4.pdf&downloadedFileName=SERUPA%20LATEST%20TENDER%20DOCCUMENT.pdf,SERUPA LATEST TENDER DOCCUMENT.pdf,pdf,en,SERUPA LATEST TENDER DOCCUMENT.pdf,2021-10-06T21:59:30Z,basic,2021-10-06T21:59:30Z,ocds-9t57fa-8592,ocds-9t57fa-8592-2021-10-08T00:00:00Z,8592
8ba5e6b2-2754-47b8-9f2a-4c19a2a50e26,https://www.etenders.gov.za/home/Download?blobName=8ba5e6b2-2754-47b8-9f2a-4c19a2a50e26.pdf&downloadedFileName=LERALE%20PRIMARY%20FINAL%20TENDER%20DOCUMENT%20-%20OCT%202021.pdf,LERALE PRIMARY FINAL TENDER DOCUMENT - OCT 2021.pdf,pdf,en,LERALE PRIMARY FINAL TENDER DOCUMENT - OCT 2021.pdf,2021-10-07T06:11:01Z,basic,2021-10-07T06:11:01Z,ocds-9t57fa-8609,ocds-9t57fa-8609-2021-10-08T00:00:00Z,8609
9f60657a-cf4f-4ee1-ac73-83e583548e61,https://www.etenders.gov.za/home/Download?blobName=9f60657a-cf4f-4ee1-ac73-83e583548e61.pdf&downloadedFileName=LERALE%20PS%20UNPRICED2.pdf,LERALE PS UNPRICED2.pdf,pdf,en,LERALE PS UNPRICED2.pdf,2021-10-07T06:11:01Z,basic,2021-10-07T06:11:01Z,ocds-9t57fa-8609,ocds-9t57fa-8609-2021-10-08T00:00:00Z,8609
44e7d602-89a7-40ee-8cc5-012f293df74f,https://www.etenders.gov.za/home/Download?blobName=44e7d602-89a7-40ee-8cc5-012f293df74f.doc&downloadedFileName=Annexure%202%20-%20SAA%20SBD%201.doc,Annexure 2 - SAA SBD 1.doc,doc,en,Annexure 2 - SAA SBD 1.doc,2021-10-07T09:27:26Z,basic,2021-10-07T09:27:26Z,ocds-9t57fa-8645,ocds-9t57fa-8645-2021-10-08T00:00:00Z,8645
4dce6933-e396-49f6-8710-50c2adbe229f,https://www.etenders.gov.za/home/Download?blobName=4dce6933-e396-49f6-8710-50c2adbe229f.doc&downloadedFileName=Annexure%204%20-%20PRICING%20SCHEDULE.%20ANNEXURE%205.doc,Annexure 4 - PRICING SCHEDULE. ANNEXURE 5.doc,doc,en,Annexure 4 - PRICING SCHEDULE. ANNEXURE 5.doc,2021-10-07T09:27:58Z,basic,2021-10-07T09:27:58Z,ocds-9t57fa-8645,ocds-9t57fa-8645-2021-10-08T00:00:00Z,8645
2096ced4-d5d0-4a0c-a413-0d4ba90ed0f6,https://www.etenders.gov.za/home/Download?blobName=2096ced4-d5d0-4a0c-a413-0d4ba90ed0f6.pdf&downloadedFileName=CLARIFICATION%20LOG%20FOR%20RFP10-08-2021..pdf,CLARIFICATION LOG FOR RFP10-08-2021..pdf,pdf,en,CLARIFICATION LOG FOR RFP10-08-2021..pdf,2021-10-21T06:57:13Z,basic,2021-10-21T06:57:13Z,ocds-9t57fa-8677,ocds-9t57fa-8677-2021-10-08T00:00:00Z,8677
affbb7fe-eff3-4023-9283-0470c53e3e6c,https://www.etenders.gov.za/home/Download?blobName=affbb7fe-eff3-4023-9283-0470c53e3e6c.pdf&downloadedFileName=For%20Info_DSG-310-087%28Rev%202a%29%20Generic%20Service%20Specification.pdf,For Info_DSG-310-087(Rev 2a) Generic Service Specification.pdf,pdf,en,For Info_DSG-310-087(Rev 2a) Generic Service Specification.pdf,2021-10-08T08:50:23Z,basic,2021-10-08T08:50:23Z,ocds-9t57fa-8749,ocds-9t57fa-8749-2021-10-08T00:00:00Z,8749
811c8fdf-f5ab-4be9-8aff-21df46e7d9d6,https://www.etenders.gov.za/home/Download?blobName=811c8fdf-f5ab-4be9-8aff-21df46e7d9d6.docx&downloadedFileName=11_Attachment%209_Contract%20Deviations%20Annex%20A.docx,11_Attachment 9_Contract Deviations Annex A.docx,docx,en,11_Attachment 9_Contract Deviations Annex A.docx,2021-10-08T08:50:23Z,basic,2021-10-08T08:50:23Z,ocds-9t57fa-8749,ocds-9t57fa-8749-2021-10-08T00:00:00Z,8749
aadb41d8-f55e-439c-98eb-a0375faf3e16,https://www.etenders.gov.za/home/Download?blobName=aadb41d8-f55e-439c-98eb-a0375faf3e16.pdf&downloadedFileName=06_Attachment%205.2_DSG-318-087%20Rev%202%20Page%2015_SG%20Eddy%20Current%20Testing.pdf,06_Attachment 5.2_DSG-318-087 Rev 2 Page 15_SG Eddy Current Testing.pdf,pdf,en,06_Attachment 5.2_DSG-318-087 Rev 2 Page 15_SG Eddy Current Testing.pdf,2021-10-08T08:50:23Z,basic,2021-10-08T08:50:23Z,ocds-9t57fa-8749,ocds-9t57fa-8749-2021-10-08T00:00:00Z,8749
4ff4c742-0687-4a4a-8a12-440f53bf55c5,https://www.etenders.gov.za/home/Download?blobName=4ff4c742-0687-4a4a-8a12-440f53bf55c5.docx&downloadedFileName=SDLI%20Strategy%20Cross%20border%20trading.docx,SDLI Strategy Cross border trading.docx,docx,en,SDLI Strategy Cross border trading.docx,2021-10-08T10:43:53Z,basic,2021-10-08T10:43:53Z,ocds-9t57fa-8784,ocds-9t57fa-8784-2021-10-08T00:00:00Z,8784
a9a58d3b-19b9-4a9e-afe0-aaf1934fbd14,https://www.etenders.gov.za/home/Download?blobName=a9a58d3b-19b9-4a9e-afe0-aaf1934fbd14.docx&downloadedFileName=Bid%20Advertisement%20Form..-%20Supply%20and%20Delivery%20of%20Laptop%20and%20Laptop%20Bag.docx,Bid Advertisement Form..- Supply and Delivery of Laptop and Laptop Bag.docx,docx,en,Bid Advertisement Form..- Supply and Delivery of Laptop and Laptop Bag.docx,2021-05-13T11:56:24Z,basic,2021-05-13T11:56:24Z,ocds-9t57fa-882,ocds-9t57fa-882-2021-05-13T00:00:00Z,882
3755c6d3-5cf4-44d1-aa2b-9f6462ddd10f,https://www.etenders.gov.za/home/Download?blobName=3755c6d3-5cf4-44d1-aa2b-9f6462ddd10f.pdf&downloadedFileName=Bid%20Document.pdf,Bid Document.pdf,pdf,en,Bid Document.pdf,2021-05-13T11:56:24Z,basic,2021-05-13T11:56:24Z,ocds-9t57fa-882,ocds-9t57fa-882-2021-05-13T00:00:00Z,882
6510aba4-15de-4c53-bce7-2b72124886e5,https://www.etenders.gov.za/home/Download?blobName=6510aba4-15de-4c53-bce7-2b72124886e5.pptx&downloadedFileName=Tender%20briefing%20-%20Wellness%20Projects.pptx,Tender briefing - Wellness Projects.pptx,pptx,en,Tender briefing - Wellness Projects.pptx,2021-10-08T13:00:58Z,basic,2021-10-08T13:00:58Z,ocds-9t57fa-8827,ocds-9t57fa-8827-2021-10-08T00:00:00Z,8827
eb1e9e1b-9ca2-4713-86be-a3bc01d2cf87,https://www.etenders.gov.za/home/Download?blobName=eb1e9e1b-9ca2-4713-86be-a3bc01d2cf87.docx&downloadedFileName=X.002-143-2021_1%20Returnable%20Schedules.docx,X.002-143-2021_1 Returnable Schedules.docx,docx,en,X.002-143-2021_1 Returnable Schedules.docx,2021-10-08T13:00:58Z,basic,2021-10-08T13:00:58Z,ocds-9t57fa-8827,ocds-9t57fa-8827-2021-10-08T00:00:00Z,8827
03a134e3-3ce9-4f56-b79f-58cf7084c03e,https://www.etenders.gov.za/home/Download?blobName=03a134e3-3ce9-4f56-b79f-58cf7084c03e.docx&downloadedFileName=Advert%20on%20public%20platform.docx,Advert on public platform.docx,docx,en,Advert on public platform.docx,2021-05-14T09:01:59Z,basic,2021-05-14T09:01:59Z,ocds-9t57fa-911,ocds-9t57fa-911-2021-05-14T00:00:00Z,911
0428ef1a-cc71-4643-8b28-b7d4ce099254,https://www.etenders.gov.za/home/Download?blobName=0428ef1a-cc71-4643-8b28-b7d4ce099254.pdf&downloadedFileName=RFQ%20Digital%20MEMS%20MF4001%20mass%20air%20flow%20meter%20%28Or%20equivalent%29.pdf,RFQ Digital MEMS MF4001 mass air flow meter (Or equivalent).pdf,pdf,en,RFQ Digital MEMS MF4001 mass air flow meter (Or equivalent).pdf,2021-05-14T09:01:59Z,basic,2021-05-14T09:01:59Z,ocds-9t57fa-911,ocds-9t57fa-911-2021-05-14T00:00:00Z,911
e5753f1e-ac86-4a11-8ec6-d58f5613abdf,https://www.etenders.gov.za/home/Download?blobName=e5753f1e-ac86-4a11-8ec6-d58f5613abdf.pdf&downloadedFileName=Internal%20CONTRACT%20SANRAL%20N.002-250-2020_3%20_%20SANRAL.pdf,Internal CONTRACT SANRAL N.002-250-2020_3 _ SANRAL.pdf,pdf,en,Internal CONTRACT SANRAL N.002-250-2020_3 _ SANRAL.pdf,2021-10-14T16:08:55Z,basic,2021-10-14T16:08:55Z,ocds-9t57fa-9291,ocds-9t57fa-9291-2021-10-15T00:00:00Z,9291
31228177-3915-45f0-9e2b-846d9c24063b,https://www.etenders.gov.za/home/Download?blobName=31228177-3915-45f0-9e2b-846d9c24063b.pdf&downloadedFileName=Request%20For%20Proposal-%20Demin%20Pump%20Installation%20Project.pdf,Request For Proposal- Demin Pump Installation Project.pdf,pdf,en,Request For Proposal- Demin Pump Installation Project.pdf,2021-05-14T11:50:02Z,basic,2021-05-14T11:50:02Z,ocds-9t57fa-934,ocds-9t57fa-934-2021-05-14T00:00:00Z,934
b2f187e9-e381-42be-ad5d-b2afef1151f2,https://www.etenders.gov.za/home/Download?blobName=b2f187e9-e381-42be-ad5d-b2afef1151f2.pdf&downloadedFileName=BL21-046.pdf,BL21-046.pdf,pdf,en,BL21-046.pdf,2021-10-15T12:15:20Z,basic,2021-10-15T12:15:20Z,ocds-9t57fa-9388,ocds-9t57fa-9388-2021-10-15T00:00:00Z,9388
cb71c6fb-2cee-4109-a385-1ed4d18e8b49,https://www.etenders.gov.za/home/Download?blobName=cb71c6fb-2cee-4109-a385-1ed4d18e8b49.pdf&downloadedFileName=SUPPLY%20AND%20DELIVERY%20OF%20LAPTOPS%2C%20DESK%20TOPS%20AND%20BACKTOPS.pdf,"SUPPLY AND DELIVERY OF LAPTOPS, DESK TOPS AND BACKTOPS.pdf",pdf,en,"SUPPLY AND DELIVERY OF LAPTOPS, DESK TOPS AND BACKTOPS.pdf",2021-10-15T18:04:12Z,basic,2021-10-15T18:04:12Z,ocds-9t57fa-9435,ocds-9t57fa-9435-2021-10-15T00:00:00Z,9435
7ea40326-a73d-44c0-b182-8631440ca070,https://www.etenders.gov.za/home/Download?blobName=7ea40326-a73d-44c0-b182-8631440ca070.pdf&downloadedFileName=SUPPLY%20AND%20DELIVERY%20OF%20LAPTOPS%20ERRATUM.pdf,SUPPLY AND DELIVERY OF LAPTOPS ERRATUM.pdf,pdf,en,SUPPLY AND DELIVERY OF LAPTOPS ERRATUM.pdf,2021-10-15T18:04:11Z,basic,2021-10-15T18:04:11Z,ocds-9t57fa-9435,ocds-9t57fa-9435-2021-10-15T00:00:00Z,9435
1519ddc1-153e-469f-bffc-f4aa82bb0e40,https://www.etenders.gov.za/home/Download?blobName=1519ddc1-153e-469f-bffc-f4aa82bb0e40.pdf&downloadedFileName=PROVISION%20OF%20GENERAL%20BUILDING%20AND%20GROUNDS%20MAINTENANCE%20SERVICES%20KWAZULU-NATAL.pdf,PROVISION OF GENERAL BUILDING AND GROUNDS MAINTENANCE SERVICES KWAZULU-NATAL.pdf,pdf,en,PROVISION OF GENERAL BUILDING AND GROUNDS MAINTENANCE SERVICES KWAZULU-NATAL.pdf,2021-05-14T13:45:00Z,basic,2021-05-14T13:45:00Z,ocds-9t57fa-949,ocds-9t57fa-949-2021-05-14T00:00:00Z,949
681fc540-3425-4577-a224-aab4f0fa3a2c,https://www.etenders.gov.za/home/Download?blobName=681fc540-3425-4577-a224-aab4f0fa3a2c.pdf&downloadedFileName=Q%2019%20EDTEA%202021-2022%20latest.pdf,Q 19 EDTEA 2021-2022 latest.pdf,pdf,en,Q 19 EDTEA 2021-2022 latest.pdf,2021-10-22T07:50:43Z,basic,2021-10-22T07:50:43Z,ocds-9t57fa-9842,ocds-9t57fa-9842-2021-10-22T00:00:00Z,9842
b9b79b76-e2c4-4706-b797-aa24259b88fa,https://www.etenders.gov.za/home/Download?blobName=b9b79b76-e2c4-4706-b797-aa24259b88fa.pdf&downloadedFileName=RFQ%20FENCING-Rethuseng%20Special%20S%20rep%20Mafasa%20H.pdf,RFQ FENCING-Rethuseng Special S rep Mafasa H.pdf,pdf,en,RFQ FENCING-Rethuseng Special S rep Mafasa H.pdf,2021-10-22T09:58:26Z,basic,2021-10-22T09:58:26Z,ocds-9t57fa-9883,ocds-9t57fa-9883-2021-10-22T00:00:00Z,9883
d60ef8f5-8547-4783-bb74-43a73aafc07e,https://www.etenders.gov.za/home/Download?blobName=d60ef8f5-8547-4783-bb74-43a73aafc07e.pdf&downloadedFileName=RFQ%20FENCING-Radibaki%20Primary%20School.pdf,RFQ FENCING-Radibaki Primary School.pdf,pdf,en,RFQ FENCING-Radibaki Primary School.pdf,2021-10-22T09:58:26Z,basic,2021-10-22T09:58:26Z,ocds-9t57fa-9883,ocds-9t57fa-9883-2021-10-22T00:00:00Z,9883
567798b4-07ed-48e9-b9d7-e3647435557a,https://www.etenders.gov.za/home/Download?blobName=567798b4-07ed-48e9-b9d7-e3647435557a.pdf&downloadedFileName=Annexure%20E%20-%20SHE%20Specification.pdf,Annexure E - SHE Specification.pdf,pdf,en,Annexure E - SHE Specification.pdf,2021-10-22T09:59:44Z,basic,2021-10-22T09:59:44Z,ocds-9t57fa-9884,ocds-9t57fa-9884-2021-10-22T00:00:00Z,9884
8dc2b011-e8ad-4080-8c16-0b6a7c617c67,https://www.etenders.gov.za/home/Download?blobName=8dc2b011-e8ad-4080-8c16-0b6a7c617c67.pdf&downloadedFileName=Annexure%20D%20-%20Basekine%20Risk%20Assessment.pdf,Annexure D - Basekine Risk Assessment.pdf,pdf,en,Annexure D - Basekine Risk Assessment.pdf,2021-10-22T09:59:44Z,basic,2021-10-22T09:59:44Z,ocds-9t57fa-9884,ocds-9t57fa-9884-2021-10-22T00:00:00Z,9884
bd2029b7-70e9-47a5-bbe7-3c40ab854892,https://www.etenders.gov.za/home/Download?blobName=bd2029b7-70e9-47a5-bbe7-3c40ab854892.pdf&downloadedFileName=Annexure%20O%20-%20TSSC%20TLD%20reader%20service%20contract%20Rev%205signed.pdf,Annexure O - TSSC TLD reader service contract Rev 5signed.pdf,pdf,en,Annexure O - TSSC TLD reader service contract Rev 5signed.pdf,2021-10-22T10:01:28Z,basic,2021-10-22T10:01:28Z,ocds-9t57fa-9884,ocds-9t57fa-9884-2021-10-22T00:00:00Z,9884
95fe27ca-0642-4717-bfb7-09b7714c0b8f,https://www.etenders.gov.za/home/Download?blobName=95fe27ca-0642-4717-bfb7-09b7714c0b8f.pdf&downloadedFileName=SITA%20ICT%20RFB%201183.pdf,SITA ICT RFB 1183.pdf,pdf,en,SITA ICT RFB 1183.pdf,2025-04-09T15:55:28Z,basic,2025-04-09T15:55:28Z,ocds-9t57fa-119723,ocds-9t57fa-119723-2021-03-12T00:00:00Z,119723
0916081c-ae00-481a-aaac-692e5b0027cc,https://www.etenders.gov.za/home/Download?blobName=0916081c-ae00-481a-aaac-692e5b0027cc.pdf&downloadedFileName=ANNEXURE%20A%20-%20Terms%20of%20Reference%20including%20Evaluation%20Criteria%20ICT%20Support%20Services.pdf,ANNEXURE A - Terms of Reference including Evaluation Criteria ICT Support Services.pdf,pdf,en,ANNEXURE A - Terms of Reference including Evaluation Criteria ICT Support Services.pdf,2021-12-15T08:17:08Z,basic,2021-12-15T08:17:08Z,ocds-9t57fa-14273,ocds-9t57fa-14273-2021-12-15T00:00:00Z,14273
c10805bf-3730-470e-98ca-d2c703931481,https://www.etenders.gov.za/home/Download?blobName=c10805bf-3730-470e-98ca-d2c703931481.pdf&downloadedFileName=NOTICE%2015-12-2021.pdf,NOTICE 15-12-2021.pdf,pdf,en,NOTICE 15-12-2021.pdf,2021-12-15T10:35:50Z,basic,2021-12-15T10:35:50Z,ocds-9t57fa-14292,ocds-9t57fa-14292-2021-12-15T00:00:00Z,14292
4b974336-5bf2-4cdb-a9bf-29f86430a200,https://www.etenders.gov.za/home/Download?blobName=4b974336-5bf2-4cdb-a9bf-29f86430a200.pdf&downloadedFileName=RFB%202527%20-2021%20-Invitation%20letter%20-.pdf,RFB 2527 -2021 -Invitation letter -.pdf,pdf,en,RFB 2527 -2021 -Invitation letter -.pdf,2021-12-15T13:34:15Z,basic,2021-12-15T13:34:15Z,ocds-9t57fa-14310,ocds-9t57fa-14310-2021-12-15T00:00:00Z,14310
b6eceb70-7ac9-4461-91e6-0e153f28c2a2,https://www.etenders.gov.za/home/Download?blobName=b6eceb70-7ac9-4461-91e6-0e153f28c2a2.pdf&downloadedFileName=Annexure%20I%20-%20Supplier%20Evaluation%20Pack%20Template%20for%2001%20March%202021%20to%2028%20February%202022.pdf,Annexure I - Supplier Evaluation Pack Template for 01 March 2021 to 28 February 2022.pdf,pdf,en,Annexure I - Supplier Evaluation Pack Template for 01 March 2021 to 28 February 2022.pdf,2021-12-24T11:10:58Z,basic,2021-12-24T11:10:58Z,ocds-9t57fa-14425,ocds-9t57fa-14425-2021-12-24T00:00:00Z,14425
959ea913-0c53-4767-b729-04af88bc7719,https://www.etenders.gov.za/home/Download?blobName=959ea913-0c53-4767-b729-04af88bc7719.pdf&downloadedFileName=ANNEXURE%20C.pdf,ANNEXURE C.pdf,pdf,en,ANNEXURE C.pdf,2021-12-24T21:25:27Z,basic,2021-12-24T21:25:27Z,ocds-9t57fa-14426,ocds-9t57fa-14426-2021-12-24T00:00:00Z,14426
25eb987d-6098-4f1a-9c3e-31850c186682,https://www.etenders.gov.za/home/Download?blobName=25eb987d-6098-4f1a-9c3e-31850c186682.pdf&downloadedFileName=TENDER%20%20CANCELLATION%20TEMPLATE-%20EROS%20TUBULAR%20BUSBARS%20CORP%205505%29-Signed.pdf,TENDER  CANCELLATION TEMPLATE- EROS TUBULAR BUSBARS CORP 5505)-Signed.pdf,pdf,en,TENDER  CANCELLATION TEMPLATE- EROS TUBULAR BUSBARS CORP 5505)-Signed.pdf,2021-12-30T08:33:14Z,basic,2021-12-30T08:33:14Z,ocds-9t57fa-14433,ocds-9t57fa-14433-2021-12-30T00:00:00Z,14433
