id,name,main_ocid,main_id,awards_id
451871, (KINGSHIP MANAGEMENT SERVICES AND SUPPLIERS),ocds-9t57fa-39471,ocds-9t57fa-39471-2022-11-11T00:00:00Z,27452
1178525, (IBD CONSORTIUM),ocds-9t57fa-39688,ocds-9t57fa-39688-2022-11-11T00:00:00Z,38221
0,AMILE HOLDINGS,ocds-9t57fa-41029,ocds-9t57fa-41029-2022-11-18T00:00:00Z,15478
0,IMVULA ROADS AND CIVILS,ocds-9t57fa-41858,ocds-9t57fa-41858-2022-11-25T00:00:00Z,14076
0,BENVER CIVILS AND PLANT HIRE,ocds-9t57fa-41867,ocds-9t57fa-41867-2022-11-25T00:00:00Z,10802
0,ROYAL SECURITY,ocds-9t57fa-41892,ocds-9t57fa-41892-2022-11-25T00:00:00Z,17419
0,NOTHULE SOLUTIONS,ocds-9t57fa-41935,ocds-9t57fa-41935-2022-11-25T00:00:00Z,13976
0,Smart Civils Construction ,ocds-9t57fa-42035,ocds-9t57fa-42035-2022-11-26T00:00:00Z,12615
0,"Vanyayi Construction, Civil Engineering and Project Management",ocds-9t57fa-43643,ocds-9t57fa-43643-2022-12-15T00:00:00Z,10626
0,NEMAI CONSULTING,ocds-9t57fa-44792,ocds-9t57fa-44792-2022-09-17T00:00:00Z,7236
0,Bervely hills construction and projects,ocds-9t57fa-51281,ocds-9t57fa-51281-2022-11-11T00:00:00Z,10221
0,HOPE FOUNTAIN INVESTMENTS 294 ,ocds-9t57fa-78616,ocds-9t57fa-78616-2022-12-02T00:00:00Z,21372
0,BOMME WOMEN CATERERS AND DEVELOPERS,ocds-9t57fa-15170,ocds-9t57fa-15170-2022-01-20T00:00:00Z,5048
0,SIYAJULUKA TRADING ENTERPRISES,ocds-9t57fa-19613,ocds-9t57fa-19613-2022-03-24T00:00:00Z,4674
0,DIMENSION DATA,ocds-9t57fa-24571,ocds-9t57fa-24571-2022-06-23T00:00:00Z,8565
0,EOH MTHOMBO,ocds-9t57fa-24668,ocds-9t57fa-24668-2022-06-23T00:00:00Z,3944
0,TSHANI CONSULTING,ocds-9t57fa-24697,ocds-9t57fa-24697-2022-06-23T00:00:00Z,4641
0,THE STANDARD BANK OF SOUTH AFRICA,ocds-9t57fa-36637,ocds-9t57fa-36637-2022-10-13T00:00:00Z,16301
0,KROMPOORT GAME RESERVE,ocds-9t57fa-43831,ocds-9t57fa-43831-2022-12-15T00:00:00Z,11372
569045,SHEMUNTU AND SON'S,ocds-9t57fa-119505,ocds-9t57fa-119505-2022-08-05T00:00:00Z,52989
521,REBONI FURNITURE FACTORY,ocds-9t57fa-119505,ocds-9t57fa-119505-2022-08-05T00:00:00Z,52991
205311,ASHCO ENTERPRISES,ocds-9t57fa-119505,ocds-9t57fa-119505-2022-08-05T00:00:00Z,52984
0,SEBENZANI TRADING 622,ocds-9t57fa-14647,ocds-9t57fa-14647-2022-01-14T00:00:00Z,17932
0,CHARLES KWAME OPPONG,ocds-9t57fa-14744,ocds-9t57fa-14744-2022-01-14T00:00:00Z,2973
0,CHARLES KWAME OPPONG ,ocds-9t57fa-14744,ocds-9t57fa-14744-2022-01-14T00:00:00Z,2981
0,STANGRA INVESTMENTS,ocds-9t57fa-14859,ocds-9t57fa-14859-2022-01-21T00:00:00Z,10487
0,PETER FRANK WILSON,ocds-9t57fa-14859,ocds-9t57fa-14859-2022-01-21T00:00:00Z,10337
0,LUVILNE BUSINESS SOLUTIONS,ocds-9t57fa-14859,ocds-9t57fa-14859-2022-01-21T00:00:00Z,10489
0,PATRICE ROPE WORKS,ocds-9t57fa-15304,ocds-9t57fa-15304-2022-01-21T00:00:00Z,3457
0,AMANDLAGCF CONSTRUCTION,ocds-9t57fa-15311,ocds-9t57fa-15311-2022-01-21T00:00:00Z,9426
0,LINEAR MOTLALEPULA JV,ocds-9t57fa-15344,ocds-9t57fa-15344-2022-01-21T00:00:00Z,3513
0,GVK-SIYA ZAMA BUILDING CONTRACTORS (CAPE),ocds-9t57fa-15386,ocds-9t57fa-15386-2022-01-21T00:00:00Z,2948
0,TOURVEST HOLDINGS,ocds-9t57fa-15390,ocds-9t57fa-15390-2022-01-21T00:00:00Z,3091
0,Mortimer Thesele Group,ocds-9t57fa-15868,ocds-9t57fa-15868-2022-01-27T00:00:00Z,1228
0,LINK REFLECTIVE AND PROTECTIVE DESIGNS,ocds-9t57fa-16605,ocds-9t57fa-16605-2022-02-04T00:00:00Z,6653
0,INTERNATIONAL RESOURCE DISTRIBUTION,ocds-9t57fa-16605,ocds-9t57fa-16605-2022-02-04T00:00:00Z,6656
0,UHAMBO PROCUREMENT AND DISTRIBUTION,ocds-9t57fa-16605,ocds-9t57fa-16605-2022-02-04T00:00:00Z,6657
29034,REBOETSWE BUSINESS ENTERPRISE,ocds-9t57fa-17112,ocds-9t57fa-17112-2022-02-11T00:00:00Z,56211
292945,BRAVOSAT 318,ocds-9t57fa-17112,ocds-9t57fa-17112-2022-02-11T00:00:00Z,56207
51716,RIGOGO PROJECTS,ocds-9t57fa-17112,ocds-9t57fa-17112-2022-02-11T00:00:00Z,56772
289702,BENYMAX HUB,ocds-9t57fa-17112,ocds-9t57fa-17112-2022-02-11T00:00:00Z,56769
0,Mothapo Consulting Engineers,ocds-9t57fa-17365,ocds-9t57fa-17365-2022-02-11T00:00:00Z,2074
0,Mothapo Consulting Engineers,ocds-9t57fa-17365,ocds-9t57fa-17365-2022-02-11T00:00:00Z,6741
0,Galactic Pest Control ,ocds-9t57fa-17948,ocds-9t57fa-17948-2022-02-18T00:00:00Z,4733
15502, (THE SCIENTIFIC GROUP),ocds-9t57fa-18046,ocds-9t57fa-18046-2022-02-18T00:00:00Z,32287
0,2BLN,ocds-9t57fa-18082,ocds-9t57fa-18082-2022-02-18T00:00:00Z,9779
0,FRANSI MASEDI TECHNICAL SOLUTIONS,ocds-9t57fa-18082,ocds-9t57fa-18082-2022-02-18T00:00:00Z,9775
0,NKONQA CONSTRUCTION,ocds-9t57fa-18744,ocds-9t57fa-18744-2022-02-25T00:00:00Z,2282
0,NEJENI CONSTRUCTION AND PROJECT MANAGEMENT,ocds-9t57fa-19457,ocds-9t57fa-19457-2022-03-18T00:00:00Z,6889
0,WBHO CONSTRUCTION,ocds-9t57fa-19457,ocds-9t57fa-19457-2022-03-18T00:00:00Z,6894
0,MD CIVILS,ocds-9t57fa-19645,ocds-9t57fa-19645-2022-03-25T00:00:00Z,5608
0,SESIWAY ENGINEERING,ocds-9t57fa-19645,ocds-9t57fa-19645-2022-03-25T00:00:00Z,5609
0,KRM GLOBAL WORKS,ocds-9t57fa-20220,ocds-9t57fa-20220-2022-04-08T00:00:00Z,4085
0,5 STAR ELECTRONICS SERVICES ,ocds-9t57fa-20462,ocds-9t57fa-20462-2022-04-14T00:00:00Z,15779
0,2MANGISI ENTERPRISE,ocds-9t57fa-20462,ocds-9t57fa-20462-2022-04-14T00:00:00Z,15776
0,Siemens Energy,ocds-9t57fa-20963,ocds-9t57fa-20963-2022-04-29T00:00:00Z,2938
0,SIPHO PLANT HIRE AND CONSTRUCTION,ocds-9t57fa-21297,ocds-9t57fa-21297-2022-05-06T00:00:00Z,5642
0,DUPPIES PAINT,ocds-9t57fa-21606,ocds-9t57fa-21606-2022-05-13T00:00:00Z,4616
0,METROFILE,ocds-9t57fa-21635,ocds-9t57fa-21635-2022-05-13T00:00:00Z,20601
0,DATACENTRIX,ocds-9t57fa-22061,ocds-9t57fa-22061-2022-05-20T00:00:00Z,5603
0,GREYSTONE TRADING 389,ocds-9t57fa-22068,ocds-9t57fa-22068-2022-05-20T00:00:00Z,10549
0,TSOELOFELO HOLDINGS,ocds-9t57fa-22515,ocds-9t57fa-22515-2022-05-27T00:00:00Z,12249
0,YBT AND ASSOCIATES,ocds-9t57fa-22515,ocds-9t57fa-22515-2022-05-27T00:00:00Z,12247
0,BIDTIQ,ocds-9t57fa-22515,ocds-9t57fa-22515-2022-05-27T00:00:00Z,12220
0,Netronix,ocds-9t57fa-23027,ocds-9t57fa-23027-2022-06-03T00:00:00Z,25092
0,Netronix,ocds-9t57fa-23027,ocds-9t57fa-23027-2022-06-03T00:00:00Z,25093
0,AMACWELE BUILDING AND CIVIL CONTRACTORS,ocds-9t57fa-23449,ocds-9t57fa-23449-2022-06-10T00:00:00Z,4392
0,Yanda Dugima (Pty) Ltd,ocds-9t57fa-23651,ocds-9t57fa-23651-2022-06-10T00:00:00Z,6977
3841, (L S NKOSI),ocds-9t57fa-23676,ocds-9t57fa-23676-2022-06-10T00:00:00Z,30908
486660, (SINOVUYOLETHU TRADING),ocds-9t57fa-23676,ocds-9t57fa-23676-2022-06-10T00:00:00Z,30911
320997,UNIMED HEALTHCARE,ocds-9t57fa-24093,ocds-9t57fa-24093-2022-06-17T00:00:00Z,45558
1743,PHARMACARE,ocds-9t57fa-24093,ocds-9t57fa-24093-2022-06-17T00:00:00Z,45559
0,AXIM,ocds-9t57fa-24116,ocds-9t57fa-24116-2022-06-24T00:00:00Z,18653
0,VERTEC AFRICA,ocds-9t57fa-24116,ocds-9t57fa-24116-2022-06-24T00:00:00Z,18650
0,KWAPELE BASADI - CLEANIT,ocds-9t57fa-24177,ocds-9t57fa-24177-2022-06-17T00:00:00Z,11179
0,NEW LIGHT HOLDINGS,ocds-9t57fa-24468,ocds-9t57fa-24468-2022-06-23T00:00:00Z,14095
0,YAFRICA TECHNOLOGY SOLUTIONS,ocds-9t57fa-25094,ocds-9t57fa-25094-2022-07-01T00:00:00Z,8397
0,RAM TRANSPORT (SOUTH AFRICA),ocds-9t57fa-25361,ocds-9t57fa-25361-2022-07-01T00:00:00Z,5626
0,LANGE CARR EN WESSELS,ocds-9t57fa-25883,ocds-9t57fa-25883-2022-07-08T00:00:00Z,4893
0,KOIKANYANG,ocds-9t57fa-25883,ocds-9t57fa-25883-2022-07-08T00:00:00Z,4896
0,Automation Control Solutions,ocds-9t57fa-25908,ocds-9t57fa-25908-2022-07-08T00:00:00Z,4957
0,WASTE CARRIERS,ocds-9t57fa-25964,ocds-9t57fa-25964-2022-07-08T00:00:00Z,13564
0,MURANGI CORP,ocds-9t57fa-25976,ocds-9t57fa-25976-2022-07-08T00:00:00Z,16074
0,MALESELA TAIHAN ELECTRIC CABLE,ocds-9t57fa-25976,ocds-9t57fa-25976-2022-07-08T00:00:00Z,16072
0,ALCON MAREPHA,ocds-9t57fa-25976,ocds-9t57fa-25976-2022-07-08T00:00:00Z,16075
0,GORDIAN FENCE SA,ocds-9t57fa-27109,ocds-9t57fa-27109-2022-07-22T00:00:00Z,23437
349286, (ALEXANDER MAINTENANCE AND ELECTRICAL SERVICES),ocds-9t57fa-27109,ocds-9t57fa-27109-2022-07-22T00:00:00Z,25680
0,ALEXANDER MAINTENANCE AND ELECTRICAL SERVICES,ocds-9t57fa-27109,ocds-9t57fa-27109-2022-07-22T00:00:00Z,23386
0,HIGHPANA PROJECTS,ocds-9t57fa-27147,ocds-9t57fa-27147-2022-07-22T00:00:00Z,6035
0,Down Touch Investments,ocds-9t57fa-27198,ocds-9t57fa-27198-2022-07-22T00:00:00Z,14309
0,NDC GENERAL BUILDING CONSTRUCTION SERVICES,ocds-9t57fa-27260,ocds-9t57fa-27260-2022-07-22T00:00:00Z,5417
0,ULTIMATE RECRUITMENT SOLUTIONS,ocds-9t57fa-27808,ocds-9t57fa-27808-2022-07-29T00:00:00Z,6587
0,WITS COMMERCIAL ENTERPRISE,ocds-9t57fa-27864,ocds-9t57fa-27864-2022-07-29T00:00:00Z,7808
0,TALENI GODI KUPISO,ocds-9t57fa-27876,ocds-9t57fa-27876-2022-07-29T00:00:00Z,10506
0,M D MATLHO,ocds-9t57fa-27876,ocds-9t57fa-27876-2022-07-29T00:00:00Z,10484
0,PHATSHOANE HENNEY,ocds-9t57fa-27876,ocds-9t57fa-27876-2022-07-29T00:00:00Z,10508
0,MOYO AT KIRSTENBOSCH,ocds-9t57fa-27963,ocds-9t57fa-27963-2022-07-29T00:00:00Z,8692
0,Mega works Trading Enterprise 230,ocds-9t57fa-27984,ocds-9t57fa-27984-2022-07-29T00:00:00Z,6633
0,TALANI QUANTITY SURVEYORS,ocds-9t57fa-28014,ocds-9t57fa-28014-2022-07-29T00:00:00Z,19520
74, (AFFIRMATIVE PORTFOLIOS),ocds-9t57fa-28642,ocds-9t57fa-28642-2022-08-05T00:00:00Z,32087
0,UNIVERSAL PATHOLOGY LABORATORY SA,ocds-9t57fa-28787,ocds-9t57fa-28787-2022-08-05T00:00:00Z,6689
0,Damians Contractors ,ocds-9t57fa-29254,ocds-9t57fa-29254-2022-08-12T00:00:00Z,10061
0,SIYEJABULA TRADING,ocds-9t57fa-29272,ocds-9t57fa-29272-2022-08-12T00:00:00Z,17224
0,MEGA HIGH VOLTAGE TECHNOLOGIES,ocds-9t57fa-29355,ocds-9t57fa-29355-2022-08-12T00:00:00Z,8055
0,VISIT VAKASHA GUEST LODGE ,ocds-9t57fa-29398,ocds-9t57fa-29398-2022-08-12T00:00:00Z,9335
0,Sunerge Trade and Projects,ocds-9t57fa-29494,ocds-9t57fa-29494-2022-08-12T00:00:00Z,6684
0,ICAS EMPLOYEE AND ORGANISATION ENHANCEMENT SERVICES SOUTHERN AFRICA,ocds-9t57fa-30107,ocds-9t57fa-30107-2022-08-19T00:00:00Z,9692
0,Alexander Forbes Health,ocds-9t57fa-30107,ocds-9t57fa-30107-2022-08-19T00:00:00Z,9687
0,ICAS EMPLOYEE AND ORGANISATION ENHANCEMENT SERVICES SOUTHERN AFRICA,ocds-9t57fa-30107,ocds-9t57fa-30107-2022-08-19T00:00:00Z,9698
0,ICAS EMPLOYEE AND ORGANISATION ENHANCEMENT SERVICES SOUTHERN AFRICA,ocds-9t57fa-30107,ocds-9t57fa-30107-2022-08-19T00:00:00Z,9701
0,Bigen Africa Services,ocds-9t57fa-30764,ocds-9t57fa-30764-2022-08-25T00:00:00Z,10936
0,THE S A J COMPETENCY TRAINING INSTITUTE,ocds-9t57fa-31037,ocds-9t57fa-31037-2022-08-26T00:00:00Z,12175
0,ALRISTYLE,ocds-9t57fa-31037,ocds-9t57fa-31037-2022-08-26T00:00:00Z,11315
0,GIOIA TRADING AND DEVELOPMENT,ocds-9t57fa-31037,ocds-9t57fa-31037-2022-08-26T00:00:00Z,11569
0,FM INFRASTRUCTURE,ocds-9t57fa-31801,ocds-9t57fa-31801-2022-09-02T00:00:00Z,13847
0,THENGA HOLDINGS,ocds-9t57fa-31894,ocds-9t57fa-31894-2022-09-02T00:00:00Z,13070
61199, (TBZ TRADING),ocds-9t57fa-31972,ocds-9t57fa-31972-2022-09-02T00:00:00Z,31802
123510, (KINGSGATE CLOTHING),ocds-9t57fa-31972,ocds-9t57fa-31972-2022-09-02T00:00:00Z,31811
67352, (INGIPHILE CONSULTING SERVICES),ocds-9t57fa-31972,ocds-9t57fa-31972-2022-09-02T00:00:00Z,31804
0,ZARITO TRADING AND PROJECTS,ocds-9t57fa-32373,ocds-9t57fa-32373-2022-09-08T00:00:00Z,10515
0,ZIMIE AND KUHLE TRADING AND PROJECTS,ocds-9t57fa-32571,ocds-9t57fa-32571-2022-09-09T00:00:00Z,18723
0,M S L SECURITY SERVICES,ocds-9t57fa-32571,ocds-9t57fa-32571-2022-09-09T00:00:00Z,18724
0,MABAKHE TRADING ,ocds-9t57fa-32752,ocds-9t57fa-32752-2022-09-09T00:00:00Z,13320
0,"IBUBESI TRUCK,BUS AND TRAILER PARTS",ocds-9t57fa-33414,ocds-9t57fa-33414-2022-07-29T00:00:00Z,6032
0,BIDVEST SERVICES,ocds-9t57fa-33548,ocds-9t57fa-33548-2022-09-16T00:00:00Z,17881
4882,NOVARTIS SOUTH AFRICA,ocds-9t57fa-33586,ocds-9t57fa-33586-2022-09-16T00:00:00Z,45125
0,BALDEN VOGEL EN VENNOTE,ocds-9t57fa-33633,ocds-9t57fa-33633-2022-09-16T00:00:00Z,9407
0,NTIYISO CONSULTING,ocds-9t57fa-33736,ocds-9t57fa-33736-2022-09-23T00:00:00Z,5851
0,AMAHLE COMMERCE,ocds-9t57fa-33736,ocds-9t57fa-33736-2022-09-23T00:00:00Z,5849
0,BM INFRASTRUCTURE DEVELOPMENT,ocds-9t57fa-34505,ocds-9t57fa-34505-2022-09-23T00:00:00Z,12666
0,BM INFRASTRUCTURE DEVELOPMENT,ocds-9t57fa-34505,ocds-9t57fa-34505-2022-09-23T00:00:00Z,12665
0,MNTOMNYAMA CONSULTING ENGINEERS,ocds-9t57fa-34505,ocds-9t57fa-34505-2022-09-23T00:00:00Z,12675
0,Excellent Electrical Projects ,ocds-9t57fa-34554,ocds-9t57fa-34554-2022-09-23T00:00:00Z,5540
0,NGOMBE BUSINESS SOLUTIONS,ocds-9t57fa-34756,ocds-9t57fa-34756-2022-09-30T00:00:00Z,14143
1106272, (UZODELA SECURITY SERVICES),ocds-9t57fa-35068,ocds-9t57fa-35068-2022-09-30T00:00:00Z,39501
379400, (MSINGA SECURITY AND SERVICES),ocds-9t57fa-35068,ocds-9t57fa-35068-2022-09-30T00:00:00Z,39502
0,SOLUGROWTH,ocds-9t57fa-35233,ocds-9t57fa-35233-2022-09-30T00:00:00Z,7292
0,Alliance Group Fleet ,ocds-9t57fa-35267,ocds-9t57fa-35267-2022-09-30T00:00:00Z,14894
118648, (BLACKBIRD TRADING 480),ocds-9t57fa-35936,ocds-9t57fa-35936-2022-10-07T00:00:00Z,30041
0,SMARTUX,ocds-9t57fa-35944,ocds-9t57fa-35944-2022-10-07T00:00:00Z,22768
0,VST Consulting Engineers ,ocds-9t57fa-35962,ocds-9t57fa-35962-2022-10-07T00:00:00Z,11833
0,NOTHULE SOLUTIONS,ocds-9t57fa-36008,ocds-9t57fa-36008-2022-10-07T00:00:00Z,10815
0,Sandameli,ocds-9t57fa-36039,ocds-9t57fa-36039-2022-10-07T00:00:00Z,6680
0,REGENESYS MANAGEMENT,ocds-9t57fa-36074,ocds-9t57fa-36074-2022-10-07T00:00:00Z,11650
0,SHIVACON,ocds-9t57fa-36743,ocds-9t57fa-36743-2022-10-14T00:00:00Z,9574
0,RAMBROS CONSTRUCTION,ocds-9t57fa-37494,ocds-9t57fa-37494-2022-10-21T00:00:00Z,11139
0,MDL ENGINEERING COMPANY,ocds-9t57fa-37541,ocds-9t57fa-37541-2022-10-21T00:00:00Z,8655
0,NAIDU CONSULTING ,ocds-9t57fa-37631,ocds-9t57fa-37631-2022-10-21T00:00:00Z,11577
0,NAIDU CONSULTING ,ocds-9t57fa-37631,ocds-9t57fa-37631-2022-10-21T00:00:00Z,11578
0,Osolwazi Trading ,ocds-9t57fa-38003,ocds-9t57fa-38003-2022-10-28T00:00:00Z,11673
0,BUSY CORNER MEAT WHOLESALERS,ocds-9t57fa-38294,ocds-9t57fa-38294-2022-10-28T00:00:00Z,7308
0,LBC MULTISERV,ocds-9t57fa-38294,ocds-9t57fa-38294-2022-10-28T00:00:00Z,7306
0,BONGINKOSI VICTOR MBUNGELA,ocds-9t57fa-38396,ocds-9t57fa-38396-2022-10-28T00:00:00Z,22396
98701, (WDT ATTORNEYS),ocds-9t57fa-38396,ocds-9t57fa-38396-2022-10-28T00:00:00Z,28020
0,PAGE FIRST PRODUCTS AND TRADING ,ocds-9t57fa-38835,ocds-9t57fa-38835-2022-11-04T00:00:00Z,7823
0,PAGE FIRST PRODUCTS AND TRADING ,ocds-9t57fa-38835,ocds-9t57fa-38835-2022-11-04T00:00:00Z,7822
0,Line Form Group,ocds-9t57fa-38965,ocds-9t57fa-38965-2022-11-04T00:00:00Z,8435
0,Batalala Consulting Engineers,ocds-9t57fa-39009,ocds-9t57fa-39009-2022-11-04T00:00:00Z,25262
0,Sacred Petrolium,ocds-9t57fa-39027,ocds-9t57fa-39027-2022-11-04T00:00:00Z,8086
0,TECMED,ocds-9t57fa-39079,ocds-9t57fa-39079-2022-11-04T00:00:00Z,23676
0,EZOLIMO TRAINING AND SUPPLY,ocds-9t57fa-39153,ocds-9t57fa-39153-2022-11-04T00:00:00Z,8262
0,BFC PROPERTIES,ocds-9t57fa-39214,ocds-9t57fa-39214-2022-11-04T00:00:00Z,12417
0,START UP CEO CAPITAL ADVISORY,ocds-9t57fa-39214,ocds-9t57fa-39214-2022-11-04T00:00:00Z,12419
0,KUHLE SOLUTIONS AND DEVELOPMENT SERVICES,ocds-9t57fa-39214,ocds-9t57fa-39214-2022-11-04T00:00:00Z,12420
0,Simandlovu Trading  ,ocds-9t57fa-39684,ocds-9t57fa-39684-2022-11-11T00:00:00Z,16473
0,WCYBER SOLUTIONS,ocds-9t57fa-39804,ocds-9t57fa-39804-2022-11-11T00:00:00Z,11930
0,TIRISANO TRAVEL,ocds-9t57fa-39885,ocds-9t57fa-39885-2022-11-11T00:00:00Z,10466
0,KULA AFRIKA AGRICULTURE AND CONSTRUCTION PROJECTS,ocds-9t57fa-39903,ocds-9t57fa-39903-2022-11-11T00:00:00Z,9268
0,LAWULA SYSTEMS,ocds-9t57fa-39927,ocds-9t57fa-39927-2022-11-11T00:00:00Z,17340
0,TRAFFIC SIGNALS AND ACCESSORIES,ocds-9t57fa-39927,ocds-9t57fa-39927-2022-11-11T00:00:00Z,17336
33635, (MOBILE TELEPHONE NETWORKS),ocds-9t57fa-40017,ocds-9t57fa-40017-2022-11-11T00:00:00Z,32098
0,CHEMETRIX EXPORT,ocds-9t57fa-40095,ocds-9t57fa-40095-2022-11-11T00:00:00Z,9035
0,SHAICON TENDERING SERVICES,ocds-9t57fa-40108,ocds-9t57fa-40108-2022-11-11T00:00:00Z,14506
0,BEAPO,ocds-9t57fa-40992,ocds-9t57fa-40992-2022-11-18T00:00:00Z,13770
0,BOTLE BA AFRIKA ROADS ,ocds-9t57fa-41005,ocds-9t57fa-41005-2022-11-18T00:00:00Z,12777
0,DIMENSION DATA,ocds-9t57fa-41092,ocds-9t57fa-41092-2022-11-18T00:00:00Z,9938
0,MUSA AND ATLI INVESTMENT,ocds-9t57fa-41121,ocds-9t57fa-41121-2022-11-18T00:00:00Z,18546
0,ORTHOPAEDIC SUPPLIERS,ocds-9t57fa-41121,ocds-9t57fa-41121-2022-11-18T00:00:00Z,24875
0,PROSTHETIC SUPPLIERS,ocds-9t57fa-41121,ocds-9t57fa-41121-2022-11-18T00:00:00Z,24878
0,Litha Communications ,ocds-9t57fa-41492,ocds-9t57fa-41492-2022-11-25T00:00:00Z,12411
0,Moratwe Consultants ,ocds-9t57fa-41492,ocds-9t57fa-41492-2022-11-25T00:00:00Z,12412
0,Agile Creative Marketing,ocds-9t57fa-41492,ocds-9t57fa-41492-2022-11-25T00:00:00Z,12408
0,SAB and T Chartered Accountants,ocds-9t57fa-41870,ocds-9t57fa-41870-2022-11-25T00:00:00Z,12661
0,MULTI-LOCKING VEHICLE TRACKING SECURITY SYSTEMS (GAUTENG),ocds-9t57fa-41905,ocds-9t57fa-41905-2022-11-25T00:00:00Z,9338
0,DigiTech Express,ocds-9t57fa-41994,ocds-9t57fa-41994-2022-11-25T00:00:00Z,10083
0,EDWIN CONSTRUCTION,ocds-9t57fa-42587,ocds-9t57fa-42587-2022-12-02T00:00:00Z,20653
0,XIG TECHNOLOGIES,ocds-9t57fa-42602,ocds-9t57fa-42602-2022-12-02T00:00:00Z,11350
1094862, (STANZ SOLUTIONS),ocds-9t57fa-42870,ocds-9t57fa-42870-2022-12-09T00:00:00Z,31647
0,MAMATELA ATTORNEYS,ocds-9t57fa-43116,ocds-9t57fa-43116-2022-12-09T00:00:00Z,20558
0,LEBEA,ocds-9t57fa-43116,ocds-9t57fa-43116-2022-12-09T00:00:00Z,20549
0,B16 JOINT VENTURE,ocds-9t57fa-43144,ocds-9t57fa-43144-2022-12-09T00:00:00Z,19375
358924, (ABAPHUMELELI TRADING 702),ocds-9t57fa-43184,ocds-9t57fa-43184-2022-12-09T00:00:00Z,27606
0,ADAMS & ADAMS,ocds-9t57fa-43225,ocds-9t57fa-43225-2022-12-09T00:00:00Z,16649
0,NGENO AND MTETO,ocds-9t57fa-43225,ocds-9t57fa-43225-2022-12-09T00:00:00Z,16711
0,MUDAU AND NETSHIPISE ATTORNEYS,ocds-9t57fa-43225,ocds-9t57fa-43225-2022-12-09T00:00:00Z,16709
0,Modise Protection Services,ocds-9t57fa-43273,ocds-9t57fa-43273-2022-12-09T00:00:00Z,15501
10031, (HENTIQ 2560),ocds-9t57fa-43594,ocds-9t57fa-43594-2022-12-15T00:00:00Z,30873
0,Kresie Julius Trading,ocds-9t57fa-43719,ocds-9t57fa-43719-2022-12-15T00:00:00Z,20547
0,HARCOURT PROPS 80,ocds-9t57fa-43779,ocds-9t57fa-43779-2022-12-15T00:00:00Z,17410
0,Vimbainaye Engineering,ocds-9t57fa-43790,ocds-9t57fa-43790-2022-12-15T00:00:00Z,19766
0,Suxes Trading,ocds-9t57fa-43836,ocds-9t57fa-43836-2022-12-15T00:00:00Z,16847
0,Lihone Investment,ocds-9t57fa-52096,ocds-9t57fa-52096-2022-04-22T00:00:00Z,10727
9276, (BIDVEST OFFICE),ocds-9t57fa-101991,ocds-9t57fa-101991-2022-12-23T00:00:00Z,35238
9276, (BIDVEST OFFICE),ocds-9t57fa-102093,ocds-9t57fa-102093-2022-12-23T00:00:00Z,35280
0,Kya Guards ,ocds-9t57fa-21041,ocds-9t57fa-21041-2022-04-29T00:00:00Z,4281
0,LATHISO CONSULTING ENGINEERS,ocds-9t57fa-31007,ocds-9t57fa-31007-2022-04-29T00:00:00Z,4151
0,Ulakhe Trading,ocds-9t57fa-43631,ocds-9t57fa-43631-2022-12-15T00:00:00Z,10606
0,JAMA KA SJADU PROJECTS,ocds-9t57fa-43976,ocds-9t57fa-43976-2022-12-21T00:00:00Z,13925
0,ROYAL WASTE,ocds-9t57fa-44016,ocds-9t57fa-44016-2022-12-23T00:00:00Z,13470
0,Home Affairs - Government Printing Works,ocds-9t57fa-50492,ocds-9t57fa-50492-2022-12-29T00:00:00Z,9752
257658, GEZINSILA LABOUR AND PROTECTION SERVICES,ocds-9t57fa-117192,ocds-9t57fa-117192-2022-10-07T00:00:00Z,44918
0,PRDW SOUTH AFRICA,ocds-9t57fa-15259,ocds-9t57fa-15259-2022-01-21T00:00:00Z,2887
0,MANYONI AND GIJA INVESTMENTS,ocds-9t57fa-15343,ocds-9t57fa-15343-2022-01-21T00:00:00Z,4589
0,Council for Scientific and Industrial Research,ocds-9t57fa-16441,ocds-9t57fa-16441-2022-02-04T00:00:00Z,2906
0,BEA S PRINT AND FINISH SOLUTIONS,ocds-9t57fa-16552,ocds-9t57fa-16552-2022-02-04T00:00:00Z,3347
0,TAKE NOTE TRADING 245,ocds-9t57fa-16616,ocds-9t57fa-16616-2022-02-04T00:00:00Z,1945
0,NKATEKO GROUP,ocds-9t57fa-16647,ocds-9t57fa-16647-2022-02-11T00:00:00Z,6184
0,ROADSPAN SURFACES,ocds-9t57fa-17172,ocds-9t57fa-17172-2022-02-11T00:00:00Z,6718
0,INCLINE ARCHITECTS,ocds-9t57fa-17279,ocds-9t57fa-17279-2022-02-11T00:00:00Z,11652
0,BLOOM DIAMONDS,ocds-9t57fa-17307,ocds-9t57fa-17307-2022-02-11T00:00:00Z,5755
0,JAHFAVOUR TRADING,ocds-9t57fa-17325,ocds-9t57fa-17325-2022-02-11T00:00:00Z,5352
0,WASTE-MART,ocds-9t57fa-17934,ocds-9t57fa-17934-2022-02-18T00:00:00Z,6930
0,Phandu Communications,ocds-9t57fa-18079,ocds-9t57fa-18079-2022-02-18T00:00:00Z,11836
0,INTATHAKUSA PROJECTS 11/07,ocds-9t57fa-18547,ocds-9t57fa-18547-2022-02-24T00:00:00Z,6760
0,Uhambo Procurement and Distribution,ocds-9t57fa-18649,ocds-9t57fa-18649-2022-02-25T00:00:00Z,3921
