id,title,description,status,value_amount,value_currency,main_ocid,main_id
16386,ABH LOGISTICS,EME,active,653171.0,ZAR,ocds-9t57fa-24736,ocds-9t57fa-24736-2022-06-24T00:00:00Z
14306,FIRST TECHNOLOGY,GEN,active,0,ZAR,ocds-9t57fa-24756,ocds-9t57fa-24756-2022-06-24T00:00:00Z
6707,CREDO BUSINESS COLLEGE,EME,active,0.0,ZAR,ocds-9t57fa-24764,ocds-9t57fa-24764-2022-06-24T00:00:00Z
9124,Khazimlamisoyetho Trading and Projects,EME,active,0.0,ZAR,ocds-9t57fa-24797,ocds-9t57fa-24797-2022-06-24T00:00:00Z
5933,AFRICAN OXYGEN,GEN,active,0.0,ZAR,ocds-9t57fa-24812,ocds-9t57fa-24812-2022-06-24T00:00:00Z
40207, (WEIRD INDUSTRIES),GEN,active,602096990.0,ZAR,ocds-9t57fa-24851,ocds-9t57fa-24851-2022-06-24T00:00:00Z
6706,ZINEBIZ,EME,active,0.0,ZAR,ocds-9t57fa-25090,ocds-9t57fa-25090-2022-07-01T00:00:00Z
6464,GUBHUZA 3 TRADING,EME,active,0.0,ZAR,ocds-9t57fa-25394,ocds-9t57fa-25394-2022-07-01T00:00:00Z
14086,Motswagae Holding,EME,active,0,ZAR,ocds-9t57fa-25411,ocds-9t57fa-25411-2022-07-01T00:00:00Z
5829,ZINKAMBA TRADING 1003,EME,active,0.0,ZAR,ocds-9t57fa-25446,ocds-9t57fa-25446-2022-07-01T00:00:00Z
5000,OPTRON,EME,active,0.0,ZAR,ocds-9t57fa-25896,ocds-9t57fa-25896-2022-07-08T00:00:00Z
16577,ISIPHO CAPITAL MOTORS,GEN,active,0,ZAR,ocds-9t57fa-25999,ocds-9t57fa-25999-2022-07-08T00:00:00Z
5264,MARTIN ALL YOU NEED SERVICES,GEN,active,0.0,ZAR,ocds-9t57fa-26560,ocds-9t57fa-26560-2022-07-15T00:00:00Z
4670,TTR080914,EME,active,0.0,ZAR,ocds-9t57fa-27126,ocds-9t57fa-27126-2022-07-22T00:00:00Z
6664,METROPOLITAN HEALTH CORPORATE,GEN,active,0.0,ZAR,ocds-9t57fa-27188,ocds-9t57fa-27188-2022-07-22T00:00:00Z
8323,TLAFARI TRADING AND PROJECTS,EME,active,0.0,ZAR,ocds-9t57fa-27266,ocds-9t57fa-27266-2022-07-23T00:00:00Z
3831,BATSINI,GEN,active,0.0,ZAR,ocds-9t57fa-28545,ocds-9t57fa-28545-2022-04-08T00:00:00Z
11166,Delta Property Fund,EME,active,0.0,ZAR,ocds-9t57fa-28692,ocds-9t57fa-28692-2022-08-05T00:00:00Z
18097,NEW HORIZON METALS,EME,active,0.0,ZAR,ocds-9t57fa-28727,ocds-9t57fa-28727-2022-08-12T00:00:00Z
7901,AMANDLAGCF CONSTRUCTION,GEN,active,0.0,ZAR,ocds-9t57fa-30879,ocds-9t57fa-30879-2022-08-26T00:00:00Z
19165,LUSELO PROJECTS,EME,active,0.0,ZAR,ocds-9t57fa-31013,ocds-9t57fa-31013-2022-08-26T00:00:00Z
9260,ALIJAC HIRING SERVICES,EME,active,0.0,ZAR,ocds-9t57fa-31987,ocds-9t57fa-31987-2022-09-02T00:00:00Z
20346,SAMCHO CLEANING SERVICES,QSE,active,2823480.0,ZAR,ocds-9t57fa-32014,ocds-9t57fa-32014-2022-09-03T00:00:00Z
11663,MORALLA CONSULTING ENGINEERS,EME,active,0,ZAR,ocds-9t57fa-32595,ocds-9t57fa-32595-2022-09-09T00:00:00Z
6649,Ancorley-Gebou,QSE,active,0.0,ZAR,ocds-9t57fa-32610,ocds-9t57fa-32610-2022-09-09T00:00:00Z
8675,Naidu Consulting,GEN,active,0.0,ZAR,ocds-9t57fa-32628,ocds-9t57fa-32628-2022-09-09T00:00:00Z
10325,P W I corporate training,EME,active,0.0,ZAR,ocds-9t57fa-32646,ocds-9t57fa-32646-2022-09-09T00:00:00Z
14342,TMT SERVICES AND SUPPLIES,EME,active,0,ZAR,ocds-9t57fa-33459,ocds-9t57fa-33459-2022-09-16T00:00:00Z
4625,KAZIN TRADING 5,EME,active,0.0,ZAR,ocds-9t57fa-33769,ocds-9t57fa-33769-2022-06-24T00:00:00Z
6880,INNOVO NETWORKS,EME,active,0.0,ZAR,ocds-9t57fa-34434,ocds-9t57fa-34434-2022-09-23T00:00:00Z
8031,LETHETSA  SMITH,EME,active,0.0,ZAR,ocds-9t57fa-34473,ocds-9t57fa-34473-2022-09-23T00:00:00Z
4962,Ndonga Investments,EME,active,0.0,ZAR,ocds-9t57fa-35780,ocds-9t57fa-35780-2022-06-24T00:00:00Z
5027,Servest,EME,active,0.0,ZAR,ocds-9t57fa-36258,ocds-9t57fa-36258-2022-06-24T00:00:00Z
29534, (TSHIPEMBE MZANSI PROJECTS),EME,active,1142426.0,ZAR,ocds-9t57fa-36703,ocds-9t57fa-36703-2022-10-14T00:00:00Z
11446,MONTOZA ENGINEERING PROJECTS 10,EME,active,0,ZAR,ocds-9t57fa-37550,ocds-9t57fa-37550-2022-10-22T00:00:00Z
11231,FRESENIUS KABI SOUTH AFRICA,EME,active,0,ZAR,ocds-9t57fa-37578,ocds-9t57fa-37578-2022-10-21T00:00:00Z
6944,JONTY ENGINEERING AND TRADING SA,GEN,active,0.0,ZAR,ocds-9t57fa-37605,ocds-9t57fa-37605-2022-10-21T00:00:00Z
18371,BUREWA TRADING 84,EME,active,50000000.0,ZAR,ocds-9t57fa-38409,ocds-9t57fa-38409-2022-10-28T00:00:00Z
13045,BROADBAND INFRACO,EME,active,0,ZAR,ocds-9t57fa-39191,ocds-9t57fa-39191-2022-11-04T00:00:00Z
27452, (KINGSHIP MANAGEMENT SERVICES AND SUPPLIERS),EME,active,1.0,ZAR,ocds-9t57fa-39471,ocds-9t57fa-39471-2022-11-11T00:00:00Z
38221, (IBD CONSORTIUM),EME,active,464723320.0,ZAR,ocds-9t57fa-39688,ocds-9t57fa-39688-2022-11-11T00:00:00Z
15478,AMILE HOLDINGS,EME,active,0,ZAR,ocds-9t57fa-41029,ocds-9t57fa-41029-2022-11-18T00:00:00Z
14076,IMVULA ROADS AND CIVILS,GEN,active,0,ZAR,ocds-9t57fa-41858,ocds-9t57fa-41858-2022-11-25T00:00:00Z
10802,BENVER CIVILS AND PLANT HIRE,EME,active,0.0,ZAR,ocds-9t57fa-41867,ocds-9t57fa-41867-2022-11-25T00:00:00Z
17419,ROYAL SECURITY,EME,active,4208084.73,ZAR,ocds-9t57fa-41892,ocds-9t57fa-41892-2022-11-25T00:00:00Z
13976,NOTHULE SOLUTIONS,QSE,active,0,ZAR,ocds-9t57fa-41935,ocds-9t57fa-41935-2022-11-25T00:00:00Z
12615,Smart Civils Construction ,GEN,active,0,ZAR,ocds-9t57fa-42035,ocds-9t57fa-42035-2022-11-26T00:00:00Z
10626,"Vanyayi Construction, Civil Engineering and Project Management",EME,active,0.0,ZAR,ocds-9t57fa-43643,ocds-9t57fa-43643-2022-12-15T00:00:00Z
7236,NEMAI CONSULTING,QSE,active,0.0,ZAR,ocds-9t57fa-44792,ocds-9t57fa-44792-2022-09-17T00:00:00Z
10221,Bervely hills construction and projects,EME,active,0.0,ZAR,ocds-9t57fa-51281,ocds-9t57fa-51281-2022-11-11T00:00:00Z
21372,HOPE FOUNTAIN INVESTMENTS 294 ,EME,active,18246155.0,ZAR,ocds-9t57fa-78616,ocds-9t57fa-78616-2022-12-02T00:00:00Z
5048,BOMME WOMEN CATERERS AND DEVELOPERS,EME,active,0.0,ZAR,ocds-9t57fa-15170,ocds-9t57fa-15170-2022-01-20T00:00:00Z
4674,SIYAJULUKA TRADING ENTERPRISES,EME,active,0.0,ZAR,ocds-9t57fa-19613,ocds-9t57fa-19613-2022-03-24T00:00:00Z
8565,DIMENSION DATA,EME,active,0.0,ZAR,ocds-9t57fa-24571,ocds-9t57fa-24571-2022-06-23T00:00:00Z
3944,EOH MTHOMBO,EME,active,0.0,ZAR,ocds-9t57fa-24668,ocds-9t57fa-24668-2022-06-23T00:00:00Z
4641,TSHANI CONSULTING,EME,active,0.0,ZAR,ocds-9t57fa-24697,ocds-9t57fa-24697-2022-06-23T00:00:00Z
16301,THE STANDARD BANK OF SOUTH AFRICA,EME,active,0,ZAR,ocds-9t57fa-36637,ocds-9t57fa-36637-2022-10-13T00:00:00Z
11372,KROMPOORT GAME RESERVE,EME,active,0,ZAR,ocds-9t57fa-43831,ocds-9t57fa-43831-2022-12-15T00:00:00Z
52989,SHEMUNTU AND SON'S,GEN,active,100.0,ZAR,ocds-9t57fa-119505,ocds-9t57fa-119505-2022-08-05T00:00:00Z
52991,REBONI FURNITURE FACTORY,GEN,active,100.0,ZAR,ocds-9t57fa-119505,ocds-9t57fa-119505-2022-08-05T00:00:00Z
52984,ASHCO ENTERPRISES,GEN,active,100.0,ZAR,ocds-9t57fa-119505,ocds-9t57fa-119505-2022-08-05T00:00:00Z
17932,SEBENZANI TRADING 622,EME,active,50.0,ZAR,ocds-9t57fa-14647,ocds-9t57fa-14647-2022-01-14T00:00:00Z
2973,CHARLES KWAME OPPONG,QSE,active,0.0,ZAR,ocds-9t57fa-14744,ocds-9t57fa-14744-2022-01-14T00:00:00Z
2981,CHARLES KWAME OPPONG ,EME,active,0.0,ZAR,ocds-9t57fa-14744,ocds-9t57fa-14744-2022-01-14T00:00:00Z
10487,STANGRA INVESTMENTS,EME,active,0.0,ZAR,ocds-9t57fa-14859,ocds-9t57fa-14859-2022-01-21T00:00:00Z
10337,PETER FRANK WILSON,EME,active,0.0,ZAR,ocds-9t57fa-14859,ocds-9t57fa-14859-2022-01-21T00:00:00Z
10489,LUVILNE BUSINESS SOLUTIONS,EME,active,0.0,ZAR,ocds-9t57fa-14859,ocds-9t57fa-14859-2022-01-21T00:00:00Z
3457,PATRICE ROPE WORKS,EME,active,0.0,ZAR,ocds-9t57fa-15304,ocds-9t57fa-15304-2022-01-21T00:00:00Z
9426,AMANDLAGCF CONSTRUCTION,EME,active,0.0,ZAR,ocds-9t57fa-15311,ocds-9t57fa-15311-2022-01-21T00:00:00Z
3513,LINEAR MOTLALEPULA JV,EME,active,0.0,ZAR,ocds-9t57fa-15344,ocds-9t57fa-15344-2022-01-21T00:00:00Z
2948,GVK-SIYA ZAMA BUILDING CONTRACTORS (CAPE),GEN,active,0.0,ZAR,ocds-9t57fa-15386,ocds-9t57fa-15386-2022-01-21T00:00:00Z
3091,TOURVEST HOLDINGS,EME,active,0.0,ZAR,ocds-9t57fa-15390,ocds-9t57fa-15390-2022-01-21T00:00:00Z
1228,Mortimer Thesele Group,EME,active,0.0,ZAR,ocds-9t57fa-15868,ocds-9t57fa-15868-2022-01-27T00:00:00Z
6653,LINK REFLECTIVE AND PROTECTIVE DESIGNS,EME,active,0.0,ZAR,ocds-9t57fa-16605,ocds-9t57fa-16605-2022-02-04T00:00:00Z
6656,INTERNATIONAL RESOURCE DISTRIBUTION,EME,active,0.0,ZAR,ocds-9t57fa-16605,ocds-9t57fa-16605-2022-02-04T00:00:00Z
6657,UHAMBO PROCUREMENT AND DISTRIBUTION,EME,active,0.0,ZAR,ocds-9t57fa-16605,ocds-9t57fa-16605-2022-02-04T00:00:00Z
56211,REBOETSWE BUSINESS ENTERPRISE,EME,active,10.0,ZAR,ocds-9t57fa-17112,ocds-9t57fa-17112-2022-02-11T00:00:00Z
56207,BRAVOSAT 318,EME,active,10.0,ZAR,ocds-9t57fa-17112,ocds-9t57fa-17112-2022-02-11T00:00:00Z
56772,RIGOGO PROJECTS,EME,active,10.0,ZAR,ocds-9t57fa-17112,ocds-9t57fa-17112-2022-02-11T00:00:00Z
56769,BENYMAX HUB,EME,active,10.0,ZAR,ocds-9t57fa-17112,ocds-9t57fa-17112-2022-02-11T00:00:00Z
2074,Mothapo Consulting Engineers,EME,active,0.0,ZAR,ocds-9t57fa-17365,ocds-9t57fa-17365-2022-02-11T00:00:00Z
6741,Mothapo Consulting Engineers,EME,active,0.0,ZAR,ocds-9t57fa-17365,ocds-9t57fa-17365-2022-02-11T00:00:00Z
4733,Galactic Pest Control ,EME,active,0.0,ZAR,ocds-9t57fa-17948,ocds-9t57fa-17948-2022-02-18T00:00:00Z
32287, (THE SCIENTIFIC GROUP),EME,active,1.0,ZAR,ocds-9t57fa-18046,ocds-9t57fa-18046-2022-02-18T00:00:00Z
9779,2BLN,EME,active,0.0,ZAR,ocds-9t57fa-18082,ocds-9t57fa-18082-2022-02-18T00:00:00Z
9775,FRANSI MASEDI TECHNICAL SOLUTIONS,EME,active,0.0,ZAR,ocds-9t57fa-18082,ocds-9t57fa-18082-2022-02-18T00:00:00Z
2282,NKONQA CONSTRUCTION,EME,active,0.0,ZAR,ocds-9t57fa-18744,ocds-9t57fa-18744-2022-02-25T00:00:00Z
6889,NEJENI CONSTRUCTION AND PROJECT MANAGEMENT,EME,active,0.0,ZAR,ocds-9t57fa-19457,ocds-9t57fa-19457-2022-03-18T00:00:00Z
6894,WBHO CONSTRUCTION,EME,active,0.0,ZAR,ocds-9t57fa-19457,ocds-9t57fa-19457-2022-03-18T00:00:00Z
5608,MD CIVILS,EME,active,0.0,ZAR,ocds-9t57fa-19645,ocds-9t57fa-19645-2022-03-25T00:00:00Z
5609,SESIWAY ENGINEERING,EME,active,0.0,ZAR,ocds-9t57fa-19645,ocds-9t57fa-19645-2022-03-25T00:00:00Z
4085,KRM GLOBAL WORKS,QSE,active,0.0,ZAR,ocds-9t57fa-20220,ocds-9t57fa-20220-2022-04-08T00:00:00Z
15779,5 STAR ELECTRONICS SERVICES ,EME,active,0,ZAR,ocds-9t57fa-20462,ocds-9t57fa-20462-2022-04-14T00:00:00Z
15776,2MANGISI ENTERPRISE,EME,active,0,ZAR,ocds-9t57fa-20462,ocds-9t57fa-20462-2022-04-14T00:00:00Z
2938,Siemens Energy,GEN,active,0.0,ZAR,ocds-9t57fa-20963,ocds-9t57fa-20963-2022-04-29T00:00:00Z
5642,SIPHO PLANT HIRE AND CONSTRUCTION,QSE,active,0.0,ZAR,ocds-9t57fa-21297,ocds-9t57fa-21297-2022-05-06T00:00:00Z
4616,DUPPIES PAINT,EME,active,0.0,ZAR,ocds-9t57fa-21606,ocds-9t57fa-21606-2022-05-13T00:00:00Z
20601,METROFILE,EME,active,1900000.0,ZAR,ocds-9t57fa-21635,ocds-9t57fa-21635-2022-05-13T00:00:00Z
5603,DATACENTRIX,EME,active,0.0,ZAR,ocds-9t57fa-22061,ocds-9t57fa-22061-2022-05-20T00:00:00Z
10549,GREYSTONE TRADING 389,EME,active,0.0,ZAR,ocds-9t57fa-22068,ocds-9t57fa-22068-2022-05-20T00:00:00Z
12249,TSOELOFELO HOLDINGS,EME,active,0,ZAR,ocds-9t57fa-22515,ocds-9t57fa-22515-2022-05-27T00:00:00Z
12247,YBT AND ASSOCIATES,EME,active,0,ZAR,ocds-9t57fa-22515,ocds-9t57fa-22515-2022-05-27T00:00:00Z
12220,BIDTIQ,EME,active,0,ZAR,ocds-9t57fa-22515,ocds-9t57fa-22515-2022-05-27T00:00:00Z
25092,Netronix,EME,active,15954940.0,ZAR,ocds-9t57fa-23027,ocds-9t57fa-23027-2022-06-03T00:00:00Z
25093,Netronix,EME,active,15954940.0,ZAR,ocds-9t57fa-23027,ocds-9t57fa-23027-2022-06-03T00:00:00Z
4392,AMACWELE BUILDING AND CIVIL CONTRACTORS,EME,active,0.0,ZAR,ocds-9t57fa-23449,ocds-9t57fa-23449-2022-06-10T00:00:00Z
6977,Yanda Dugima (Pty) Ltd,EME,active,0.0,ZAR,ocds-9t57fa-23651,ocds-9t57fa-23651-2022-06-10T00:00:00Z
30908, (L S NKOSI),EME,active,2088680.0,ZAR,ocds-9t57fa-23676,ocds-9t57fa-23676-2022-06-10T00:00:00Z
30911, (SINOVUYOLETHU TRADING),EME,active,5384945.0,ZAR,ocds-9t57fa-23676,ocds-9t57fa-23676-2022-06-10T00:00:00Z
45558,UNIMED HEALTHCARE,Large Enterprise,active,5556000000.0,ZAR,ocds-9t57fa-24093,ocds-9t57fa-24093-2022-06-17T00:00:00Z
45559,PHARMACARE,Large Enterprise,active,109394994.0,ZAR,ocds-9t57fa-24093,ocds-9t57fa-24093-2022-06-17T00:00:00Z
18653,AXIM,EME,active,0.0,ZAR,ocds-9t57fa-24116,ocds-9t57fa-24116-2022-06-24T00:00:00Z
18650,VERTEC AFRICA,EME,active,0.0,ZAR,ocds-9t57fa-24116,ocds-9t57fa-24116-2022-06-24T00:00:00Z
11179,KWAPELE BASADI - CLEANIT,EME,active,0.0,ZAR,ocds-9t57fa-24177,ocds-9t57fa-24177-2022-06-17T00:00:00Z
14095,NEW LIGHT HOLDINGS,GEN,active,207000.0,ZAR,ocds-9t57fa-24468,ocds-9t57fa-24468-2022-06-23T00:00:00Z
8397,YAFRICA TECHNOLOGY SOLUTIONS,EME,active,0.0,ZAR,ocds-9t57fa-25094,ocds-9t57fa-25094-2022-07-01T00:00:00Z
5626,RAM TRANSPORT (SOUTH AFRICA),QSE,active,0.0,ZAR,ocds-9t57fa-25361,ocds-9t57fa-25361-2022-07-01T00:00:00Z
4893,LANGE CARR EN WESSELS,EME,active,0.0,ZAR,ocds-9t57fa-25883,ocds-9t57fa-25883-2022-07-08T00:00:00Z
4896,KOIKANYANG,EME,active,0.0,ZAR,ocds-9t57fa-25883,ocds-9t57fa-25883-2022-07-08T00:00:00Z
4957,Automation Control Solutions,EME,active,0.0,ZAR,ocds-9t57fa-25908,ocds-9t57fa-25908-2022-07-08T00:00:00Z
13564,WASTE CARRIERS,EME,active,0,ZAR,ocds-9t57fa-25964,ocds-9t57fa-25964-2022-07-08T00:00:00Z
16074,MURANGI CORP,EME,active,0,ZAR,ocds-9t57fa-25976,ocds-9t57fa-25976-2022-07-08T00:00:00Z
16072,MALESELA TAIHAN ELECTRIC CABLE,GEN,active,0,ZAR,ocds-9t57fa-25976,ocds-9t57fa-25976-2022-07-08T00:00:00Z
16075,ALCON MAREPHA,EME,active,0,ZAR,ocds-9t57fa-25976,ocds-9t57fa-25976-2022-07-08T00:00:00Z
23437,GORDIAN FENCE SA,EME,active,1090082.0,ZAR,ocds-9t57fa-27109,ocds-9t57fa-27109-2022-07-22T00:00:00Z
25680, (ALEXANDER MAINTENANCE AND ELECTRICAL SERVICES),EME,active,17832404.0,ZAR,ocds-9t57fa-27109,ocds-9t57fa-27109-2022-07-22T00:00:00Z
23386,ALEXANDER MAINTENANCE AND ELECTRICAL SERVICES,EME,active,4912784.0,ZAR,ocds-9t57fa-27109,ocds-9t57fa-27109-2022-07-22T00:00:00Z
6035,HIGHPANA PROJECTS,EME,active,0.0,ZAR,ocds-9t57fa-27147,ocds-9t57fa-27147-2022-07-22T00:00:00Z
14309,Down Touch Investments,GEN,active,0,ZAR,ocds-9t57fa-27198,ocds-9t57fa-27198-2022-07-22T00:00:00Z
5417,NDC GENERAL BUILDING CONSTRUCTION SERVICES,QSE,active,0.0,ZAR,ocds-9t57fa-27260,ocds-9t57fa-27260-2022-07-22T00:00:00Z
6587,ULTIMATE RECRUITMENT SOLUTIONS,EME,active,0.0,ZAR,ocds-9t57fa-27808,ocds-9t57fa-27808-2022-07-29T00:00:00Z
7808,WITS COMMERCIAL ENTERPRISE,QSE,active,0.0,ZAR,ocds-9t57fa-27864,ocds-9t57fa-27864-2022-07-29T00:00:00Z
10506,TALENI GODI KUPISO,EME,active,0.0,ZAR,ocds-9t57fa-27876,ocds-9t57fa-27876-2022-07-29T00:00:00Z
10484,M D MATLHO,EME,active,0.0,ZAR,ocds-9t57fa-27876,ocds-9t57fa-27876-2022-07-29T00:00:00Z
10508,PHATSHOANE HENNEY,EME,active,0.0,ZAR,ocds-9t57fa-27876,ocds-9t57fa-27876-2022-07-29T00:00:00Z
8692,MOYO AT KIRSTENBOSCH,EME,active,0.0,ZAR,ocds-9t57fa-27963,ocds-9t57fa-27963-2022-07-29T00:00:00Z
6633,Mega works Trading Enterprise 230,QSE,active,0.0,ZAR,ocds-9t57fa-27984,ocds-9t57fa-27984-2022-07-29T00:00:00Z
19520,TALANI QUANTITY SURVEYORS,QSE,active,1473833.0,ZAR,ocds-9t57fa-28014,ocds-9t57fa-28014-2022-07-29T00:00:00Z
32087, (AFFIRMATIVE PORTFOLIOS),EME,active,519000000.0,ZAR,ocds-9t57fa-28642,ocds-9t57fa-28642-2022-08-05T00:00:00Z
6689,UNIVERSAL PATHOLOGY LABORATORY SA,EME,active,0.0,ZAR,ocds-9t57fa-28787,ocds-9t57fa-28787-2022-08-05T00:00:00Z
10061,Damians Contractors ,QSE,active,0.0,ZAR,ocds-9t57fa-29254,ocds-9t57fa-29254-2022-08-12T00:00:00Z
17224,SIYEJABULA TRADING,EME,active,0,ZAR,ocds-9t57fa-29272,ocds-9t57fa-29272-2022-08-12T00:00:00Z
8055,MEGA HIGH VOLTAGE TECHNOLOGIES,GEN,active,0.0,ZAR,ocds-9t57fa-29355,ocds-9t57fa-29355-2022-08-12T00:00:00Z
9335,VISIT VAKASHA GUEST LODGE ,EME,active,0.0,ZAR,ocds-9t57fa-29398,ocds-9t57fa-29398-2022-08-12T00:00:00Z
6684,Sunerge Trade and Projects,EME,active,0.0,ZAR,ocds-9t57fa-29494,ocds-9t57fa-29494-2022-08-12T00:00:00Z
9692,ICAS EMPLOYEE AND ORGANISATION ENHANCEMENT SERVICES SOUTHERN AFRICA,EME,active,0.0,ZAR,ocds-9t57fa-30107,ocds-9t57fa-30107-2022-08-19T00:00:00Z
9687,Alexander Forbes Health,EME,active,0.0,ZAR,ocds-9t57fa-30107,ocds-9t57fa-30107-2022-08-19T00:00:00Z
9698,ICAS EMPLOYEE AND ORGANISATION ENHANCEMENT SERVICES SOUTHERN AFRICA,EME,active,0.0,ZAR,ocds-9t57fa-30107,ocds-9t57fa-30107-2022-08-19T00:00:00Z
9701,ICAS EMPLOYEE AND ORGANISATION ENHANCEMENT SERVICES SOUTHERN AFRICA,EME,active,0.0,ZAR,ocds-9t57fa-30107,ocds-9t57fa-30107-2022-08-19T00:00:00Z
10936,Bigen Africa Services,EME,active,0.0,ZAR,ocds-9t57fa-30764,ocds-9t57fa-30764-2022-08-25T00:00:00Z
12175,THE S A J COMPETENCY TRAINING INSTITUTE,EME,active,0,ZAR,ocds-9t57fa-31037,ocds-9t57fa-31037-2022-08-26T00:00:00Z
11315,ALRISTYLE,EME,active,1600000.0,ZAR,ocds-9t57fa-31037,ocds-9t57fa-31037-2022-08-26T00:00:00Z
11569,GIOIA TRADING AND DEVELOPMENT,EME,active,0,ZAR,ocds-9t57fa-31037,ocds-9t57fa-31037-2022-08-26T00:00:00Z
13847,FM INFRASTRUCTURE,GEN,active,65802268.03,ZAR,ocds-9t57fa-31801,ocds-9t57fa-31801-2022-09-02T00:00:00Z
13070,THENGA HOLDINGS,GEN,active,0,ZAR,ocds-9t57fa-31894,ocds-9t57fa-31894-2022-09-02T00:00:00Z
31802, (TBZ TRADING),EME,active,292240000.0,ZAR,ocds-9t57fa-31972,ocds-9t57fa-31972-2022-09-02T00:00:00Z
31811, (KINGSGATE CLOTHING),EME,active,292240000.0,ZAR,ocds-9t57fa-31972,ocds-9t57fa-31972-2022-09-02T00:00:00Z
31804, (INGIPHILE CONSULTING SERVICES),EME,active,292240000.0,ZAR,ocds-9t57fa-31972,ocds-9t57fa-31972-2022-09-02T00:00:00Z
10515,ZARITO TRADING AND PROJECTS,EME,active,0.0,ZAR,ocds-9t57fa-32373,ocds-9t57fa-32373-2022-09-08T00:00:00Z
18723,ZIMIE AND KUHLE TRADING AND PROJECTS,EME,active,1260000.0,ZAR,ocds-9t57fa-32571,ocds-9t57fa-32571-2022-09-09T00:00:00Z
18724,M S L SECURITY SERVICES,EME,active,1350000.0,ZAR,ocds-9t57fa-32571,ocds-9t57fa-32571-2022-09-09T00:00:00Z
13320,MABAKHE TRADING ,EME,active,1599031.32,ZAR,ocds-9t57fa-32752,ocds-9t57fa-32752-2022-09-09T00:00:00Z
6032,"IBUBESI TRUCK,BUS AND TRAILER PARTS",EME,active,0.0,ZAR,ocds-9t57fa-33414,ocds-9t57fa-33414-2022-07-29T00:00:00Z
17881,BIDVEST SERVICES,EME,active,5750000.0,ZAR,ocds-9t57fa-33548,ocds-9t57fa-33548-2022-09-16T00:00:00Z
45125,NOVARTIS SOUTH AFRICA,Large Enterprise,active,979448977.0,ZAR,ocds-9t57fa-33586,ocds-9t57fa-33586-2022-09-16T00:00:00Z
9407,BALDEN VOGEL EN VENNOTE,EME,active,0.0,ZAR,ocds-9t57fa-33633,ocds-9t57fa-33633-2022-09-16T00:00:00Z
5851,NTIYISO CONSULTING,EME,active,0.0,ZAR,ocds-9t57fa-33736,ocds-9t57fa-33736-2022-09-23T00:00:00Z
5849,AMAHLE COMMERCE,EME,active,0.0,ZAR,ocds-9t57fa-33736,ocds-9t57fa-33736-2022-09-23T00:00:00Z
12666,BM INFRASTRUCTURE DEVELOPMENT,EME,active,0,ZAR,ocds-9t57fa-34505,ocds-9t57fa-34505-2022-09-23T00:00:00Z
12665,BM INFRASTRUCTURE DEVELOPMENT,EME,active,0,ZAR,ocds-9t57fa-34505,ocds-9t57fa-34505-2022-09-23T00:00:00Z
12675,MNTOMNYAMA CONSULTING ENGINEERS,EME,active,0,ZAR,ocds-9t57fa-34505,ocds-9t57fa-34505-2022-09-23T00:00:00Z
5540,Excellent Electrical Projects ,EME,active,0.0,ZAR,ocds-9t57fa-34554,ocds-9t57fa-34554-2022-09-23T00:00:00Z
14143,NGOMBE BUSINESS SOLUTIONS,GEN,active,883807.2,ZAR,ocds-9t57fa-34756,ocds-9t57fa-34756-2022-09-30T00:00:00Z
39501, (UZODELA SECURITY SERVICES),EME,active,193988880.0,ZAR,ocds-9t57fa-35068,ocds-9t57fa-35068-2022-09-30T00:00:00Z
39502, (MSINGA SECURITY AND SERVICES),EME,active,193988880.0,ZAR,ocds-9t57fa-35068,ocds-9t57fa-35068-2022-09-30T00:00:00Z
7292,SOLUGROWTH,EME,active,0.0,ZAR,ocds-9t57fa-35233,ocds-9t57fa-35233-2022-09-30T00:00:00Z
14894,Alliance Group Fleet ,EME,active,0,ZAR,ocds-9t57fa-35267,ocds-9t57fa-35267-2022-09-30T00:00:00Z
30041, (BLACKBIRD TRADING 480),EME,active,212000.0,ZAR,ocds-9t57fa-35936,ocds-9t57fa-35936-2022-10-07T00:00:00Z
22768,SMARTUX,QSE,active,92323414.0,ZAR,ocds-9t57fa-35944,ocds-9t57fa-35944-2022-10-07T00:00:00Z
11833,VST Consulting Engineers ,EME,active,41528566.55,ZAR,ocds-9t57fa-35962,ocds-9t57fa-35962-2022-10-07T00:00:00Z
10815,NOTHULE SOLUTIONS,QSE,active,0.0,ZAR,ocds-9t57fa-36008,ocds-9t57fa-36008-2022-10-07T00:00:00Z
6680,Sandameli,EME,active,0.0,ZAR,ocds-9t57fa-36039,ocds-9t57fa-36039-2022-10-07T00:00:00Z
11650,REGENESYS MANAGEMENT,GEN,active,0,ZAR,ocds-9t57fa-36074,ocds-9t57fa-36074-2022-10-07T00:00:00Z
9574,SHIVACON,EME,active,0.0,ZAR,ocds-9t57fa-36743,ocds-9t57fa-36743-2022-10-14T00:00:00Z
11139,RAMBROS CONSTRUCTION,EME,active,0.0,ZAR,ocds-9t57fa-37494,ocds-9t57fa-37494-2022-10-21T00:00:00Z
8655,MDL ENGINEERING COMPANY,EME,active,0.0,ZAR,ocds-9t57fa-37541,ocds-9t57fa-37541-2022-10-21T00:00:00Z
11577,NAIDU CONSULTING ,GEN,active,0,ZAR,ocds-9t57fa-37631,ocds-9t57fa-37631-2022-10-21T00:00:00Z
11578,NAIDU CONSULTING ,GEN,active,0,ZAR,ocds-9t57fa-37631,ocds-9t57fa-37631-2022-10-21T00:00:00Z
